,type,step,accuracy,loss
717,train,529,98.4375,1.5324047803878784
718,train,530,100.0,1.5236862897872925
719,train,531,98.4375,1.5235666036605835
720,train,532,100.0,1.5096161365509033
721,train,533,100.0,1.501546859741211
722,train,534,96.875,1.517281413078308
723,train,535,98.4375,1.5220123529434204
724,train,536,100.0,1.51127028465271
725,train,537,98.4375,1.5261589288711548
726,train,538,100.0,1.5212552547454834
727,train,539,100.0,1.5117472410202026
728,train,540,96.875,1.5411713123321533
729,train,541,100.0,1.517354130744934
730,train,542,100.0,1.500442624092102
731,train,543,98.4375,1.5204954147338867
732,train,544,100.0,1.5156900882720947
733,train,545,100.0,1.5024206638336182
734,train,546,98.4375,1.5150728225708008
735,train,547,100.0,1.5079994201660156
736,train,548,98.4375,1.5186995267868042
737,train,549,98.4375,1.508575677871704
738,train,550,100.0,1.512779712677002
739,train,551,98.4375,1.5233981609344482
740,train,552,100.0,1.556925654411316
741,train,553,98.4375,1.5051419734954834
742,train,554,100.0,1.5164541006088257
743,train,555,98.4375,1.5164936780929565
744,train,556,100.0,1.519522786140442
745,train,557,98.4375,1.5135011672973633
746,train,558,100.0,1.5086019039154053
747,train,559,100.0,1.5060508251190186
748,train,560,98.4375,1.5232900381088257
749,train,561,100.0,1.5064215660095215
750,train,562,98.4375,1.508635401725769
751,train,563,93.75,1.5391006469726562
752,train,564,100.0,1.5174851417541504
753,train,565,98.4375,1.5209846496582031
754,train,566,98.4375,1.5093982219696045
755,train,567,95.3125,1.522668719291687
756,train,568,100.0,1.5063412189483643
757,train,569,100.0,1.5521847009658813
758,train,570,100.0,1.5039341449737549
759,train,571,100.0,1.492078185081482
760,train,572,96.875,1.5267575979232788
761,train,573,98.4375,1.5131717920303345
762,train,574,100.0,1.5051944255828857
763,train,575,98.4375,1.5160472393035889
764,train,576,100.0,1.4937037229537964
765,train,577,98.4375,1.5291674137115479
766,train,578,100.0,1.5012507438659668
767,train,579,100.0,1.5000149011611938
768,train,580,100.0,1.4923542737960815
769,train,581,100.0,1.493333339691162
770,train,582,100.0,1.493974208831787
771,train,583,100.0,1.4914236068725586
772,train,584,100.0,1.5191574096679688
773,train,585,100.0,1.494745135307312
774,train,586,98.4375,1.5142924785614014
775,train,587,98.4375,1.5224156379699707
776,train,588,100.0,1.5052239894866943
777,train,589,100.0,1.4972918033599854
778,train,590,98.4375,1.5040732622146606
779,train,591,98.4375,1.5199400186538696
780,train,592,96.875,1.515824556350708
781,train,593,98.4375,1.5057528018951416
782,train,594,100.0,1.4997972249984741
783,train,595,98.4375,1.5186101198196411
784,train,596,100.0,1.4926880598068237
785,train,597,100.0,1.5042214393615723
786,train,598,100.0,1.498681664466858
787,train,599,95.3125,1.545068383216858
788,train,600,98.4375,1.5019201040267944
789,train,601,100.0,1.4946194887161255
790,train,602,100.0,1.4956454038619995
791,train,603,100.0,1.496979832649231
792,train,604,98.4375,1.5118886232376099
793,train,605,100.0,1.510884404182434
794,train,606,100.0,1.507699966430664
795,train,607,100.0,1.4850977659225464
796,train,608,100.0,1.5044212341308594
797,train,609,100.0,1.4992313385009766
798,train,610,100.0,1.5065107345581055
799,train,611,100.0,1.4947668313980103
800,train,612,98.4375,1.503246784210205
801,train,613,100.0,1.5090504884719849
802,train,614,100.0,1.4977028369903564
803,train,615,100.0,1.5007601976394653
804,train,616,98.4375,1.4992125034332275
805,train,617,98.4375,1.522141695022583
806,train,618,100.0,1.4960858821868896
807,train,619,100.0,1.5179888010025024
808,train,620,100.0,1.5086045265197754
809,train,621,100.0,1.5099172592163086
810,train,622,100.0,1.5085874795913696
811,train,623,98.4375,1.5088386535644531
812,train,624,98.4375,1.534773588180542
813,train,625,100.0,1.4941364526748657
814,train,626,100.0,1.5029264688491821
815,train,627,100.0,1.4984883069992065
816,train,628,98.4375,1.5157839059829712
817,train,629,96.875,1.518152117729187
818,train,630,96.875,1.5388413667678833
819,train,631,100.0,1.4876354932785034
820,train,632,98.4375,1.5018823146820068
821,train,633,100.0,1.5163440704345703
822,train,634,100.0,1.491208553314209
823,train,635,100.0,1.4946540594100952
824,train,636,100.0,1.4944254159927368
825,train,637,100.0,1.4933515787124634
826,train,638,98.4375,1.518101453781128
827,train,639,100.0,1.498678207397461
828,train,640,98.4375,1.5068273544311523
829,train,641,98.4375,1.4966373443603516
830,train,642,98.4375,1.5184788703918457
831,train,643,96.875,1.5245513916015625
832,train,644,98.4375,1.494156002998352
833,train,645,100.0,1.4952625036239624
834,train,646,98.4375,1.4975330829620361
835,train,647,100.0,1.5184611082077026
836,train,648,100.0,1.4919971227645874
837,train,649,98.4375,1.5059969425201416
838,train,650,98.4375,1.5015069246292114
839,train,651,100.0,1.4936370849609375
840,train,652,100.0,1.4891870021820068
841,train,653,100.0,1.4929033517837524
842,train,654,98.4375,1.5045491456985474
843,train,655,98.4375,1.4996055364608765
844,train,656,100.0,1.4909902811050415
845,validation,188,100.0,1.487207293510437
846,validation,189,98.4375,1.4936875104904175
847,validation,190,100.0,1.4936167001724243
848,validation,191,96.875,1.5025713443756104
849,validation,192,100.0,1.5066825151443481
850,validation,193,100.0,1.4874604940414429
851,validation,194,98.4375,1.4933022260665894
852,validation,195,100.0,1.4885296821594238
853,validation,196,98.4375,1.5069925785064697
854,validation,197,100.0,1.4921501874923706
855,validation,198,100.0,1.4960013628005981
856,validation,199,100.0,1.499998927116394
857,validation,200,100.0,1.497786283493042
858,validation,201,96.875,1.514063835144043
859,validation,202,100.0,1.4957910776138306
860,validation,203,98.4375,1.502482295036316
861,validation,204,100.0,1.4916476011276245
862,validation,205,100.0,1.4804128408432007
863,validation,206,98.4375,1.4935269355773926
864,validation,207,100.0,1.4916058778762817
865,validation,208,98.4375,1.4965319633483887
866,validation,209,98.4375,1.5069975852966309
867,validation,210,100.0,1.4825642108917236
868,validation,211,98.4375,1.4991638660430908
869,validation,212,98.4375,1.5107046365737915
870,validation,213,100.0,1.4846315383911133
871,validation,214,100.0,1.4913761615753174
872,validation,215,100.0,1.4934864044189453
873,validation,216,100.0,1.513210654258728
874,validation,217,98.4375,1.504084587097168
875,validation,218,100.0,1.4949951171875
876,validation,219,100.0,1.4978946447372437
877,validation,220,98.4375,1.5033886432647705
878,validation,221,100.0,1.493849515914917
879,validation,222,98.4375,1.4948219060897827
880,validation,223,100.0,1.4965839385986328
881,validation,224,100.0,1.4979984760284424
882,validation,225,100.0,1.4909718036651611
883,validation,226,98.4375,1.5019539594650269
884,validation,227,100.0,1.4946659803390503
885,validation,228,98.4375,1.5049556493759155
886,validation,229,100.0,1.488349437713623
887,validation,230,96.875,1.5087274312973022
888,validation,231,98.4375,1.5037919282913208
889,validation,232,98.4375,1.511713981628418
890,validation,233,98.4375,1.5030112266540527
891,validation,234,98.4375,1.5200194120407104
892,validation,235,96.875,1.5131586790084839
893,validation,236,100.0,1.489729881286621
894,validation,237,96.875,1.5146095752716064
895,validation,238,100.0,1.4949250221252441
896,validation,239,98.4375,1.5096746683120728
897,validation,240,100.0,1.4915927648544312
898,validation,241,100.0,1.4873312711715698
899,validation,242,100.0,1.4960367679595947
900,validation,243,100.0,1.4890886545181274
901,validation,244,100.0,1.5080642700195312
902,validation,245,100.0,1.478239893913269
903,validation,246,100.0,1.483691930770874
904,validation,247,100.0,1.482647180557251
905,validation,248,100.0,1.5000877380371094
906,validation,249,100.0,1.4854696989059448
907,validation,250,98.4375,1.4921433925628662
908,validation,251,98.4375,1.4985038042068481
909,validation,252,100.0,1.500802755355835
910,validation,253,98.4375,1.5032126903533936
911,validation,254,100.0,1.4895024299621582
912,validation,255,100.0,1.4801316261291504
913,validation,256,100.0,1.4915133714675903
914,validation,257,100.0,1.487470030784607
915,validation,258,100.0,1.4928157329559326
916,validation,259,100.0,1.4826253652572632
917,validation,260,100.0,1.488625407218933
918,validation,261,100.0,1.5019313097000122
919,validation,262,100.0,1.4893481731414795
920,validation,263,100.0,1.4813603162765503
921,validation,264,100.0,1.4939805269241333
922,validation,265,100.0,1.4870920181274414
923,validation,266,100.0,1.484092116355896
924,validation,267,100.0,1.503800868988037
925,validation,268,98.4375,1.4992311000823975
926,validation,269,98.4375,1.4960395097732544
927,validation,270,100.0,1.493990421295166
928,validation,271,100.0,1.4955898523330688
929,validation,272,100.0,1.4883301258087158
930,validation,273,100.0,1.4843405485153198
931,validation,274,100.0,1.4899427890777588
932,validation,275,100.0,1.4860475063323975
933,validation,276,98.4375,1.5076788663864136
934,validation,277,100.0,1.4897544384002686
935,validation,278,100.0,1.4853318929672241
936,validation,279,100.0,1.4966633319854736
937,validation,280,100.0,1.4802690744400024
938,validation,281,97.91666666666666,1.5083338022232056
939,train,657,100.0,1.4910372495651245
940,train,658,100.0,1.4917930364608765
941,train,659,98.4375,1.4872831106185913
942,train,660,100.0,1.5082706212997437
943,train,661,100.0,1.5158692598342896
944,train,662,100.0,1.485884189605713
945,train,663,100.0,1.5027194023132324
946,train,664,98.4375,1.5117502212524414
947,train,665,100.0,1.4902971982955933
948,train,666,100.0,1.4879435300827026
949,train,667,100.0,1.5131839513778687
950,train,668,100.0,1.4873236417770386
951,train,669,100.0,1.4909573793411255
952,train,670,98.4375,1.5052870512008667
953,train,671,98.4375,1.5109264850616455
954,train,672,100.0,1.491992473602295
955,train,673,98.4375,1.5020344257354736
956,train,674,100.0,1.4979076385498047
957,train,675,96.875,1.5114245414733887
958,train,676,98.4375,1.4970370531082153
959,train,677,100.0,1.4912160634994507
960,train,678,100.0,1.4949709177017212
961,train,679,100.0,1.5030449628829956
962,train,680,100.0,1.5179749727249146
963,train,681,100.0,1.4877053499221802
964,train,682,100.0,1.504508376121521
965,train,683,100.0,1.4920427799224854
966,train,684,100.0,1.507440447807312
967,train,685,100.0,1.4965406656265259
968,train,686,98.4375,1.5127625465393066
969,train,687,100.0,1.4892159700393677
970,train,688,100.0,1.4938395023345947
971,train,689,100.0,1.498996376991272
972,train,690,100.0,1.4893503189086914
973,train,691,98.4375,1.506656289100647
974,train,692,100.0,1.4912757873535156
975,train,693,98.4375,1.5015743970870972
976,train,694,100.0,1.5031760931015015
977,train,695,100.0,1.4880833625793457
978,train,696,100.0,1.4847400188446045
979,train,697,100.0,1.5050545930862427
980,train,698,96.875,1.5121963024139404
981,train,699,100.0,1.497126817703247
982,train,700,98.4375,1.4994076490402222
983,train,701,98.4375,1.506462574005127
984,train,702,98.4375,1.5045335292816162
985,train,703,100.0,1.4902435541152954
986,train,704,100.0,1.4971895217895508
987,train,705,100.0,1.497032880783081
988,train,706,98.4375,1.510125756263733
989,train,707,100.0,1.4839366674423218
990,train,708,98.4375,1.4911845922470093
991,train,709,100.0,1.4811736345291138
992,train,710,100.0,1.4925471544265747
993,train,711,100.0,1.495835304260254
994,train,712,100.0,1.4862558841705322
995,train,713,98.4375,1.491986632347107
996,train,714,100.0,1.4827271699905396
997,train,715,98.4375,1.5114556550979614
998,train,716,100.0,1.4895951747894287
999,train,717,98.4375,1.5003477334976196
1000,train,718,100.0,1.4832892417907715
1001,train,719,100.0,1.5070346593856812
1002,train,720,98.4375,1.4970182180404663
1003,train,721,100.0,1.5029842853546143
1004,train,722,100.0,1.4951668977737427
1005,train,723,98.4375,1.4960005283355713
1006,train,724,100.0,1.5086772441864014
1007,train,725,100.0,1.4909038543701172
1008,train,726,100.0,1.492875576019287
1009,train,727,100.0,1.4960798025131226
1010,train,728,100.0,1.4882311820983887
1011,train,729,98.4375,1.5032342672348022
1012,train,730,100.0,1.4905500411987305
1013,train,731,100.0,1.4817731380462646
1014,train,732,96.875,1.5163254737854004
1015,train,733,96.875,1.5153964757919312
1016,train,734,100.0,1.4932079315185547
1017,train,735,96.875,1.5084612369537354
1018,train,736,100.0,1.4842835664749146
1019,train,737,100.0,1.4876539707183838
1020,train,738,100.0,1.4885926246643066
1021,train,739,98.4375,1.4874531030654907
1022,train,740,100.0,1.4869738817214966
1023,train,741,98.4375,1.4990370273590088
1024,train,742,100.0,1.4844276905059814
1025,train,743,100.0,1.4931175708770752
1026,train,744,98.4375,1.5022426843643188
1027,train,745,100.0,1.4826123714447021
1028,train,746,100.0,1.4841620922088623
1029,train,747,96.875,1.5078232288360596
1030,train,748,100.0,1.48372220993042
1031,train,749,100.0,1.4920613765716553
1032,train,750,100.0,1.491694688796997
1033,train,751,100.0,1.4977800846099854
1034,train,752,100.0,1.4834117889404297
1035,train,753,100.0,1.4937626123428345
1036,train,754,100.0,1.492461085319519
1037,train,755,100.0,1.4833054542541504
1038,train,756,100.0,1.4784096479415894
1039,train,757,98.4375,1.5049219131469727
1040,train,758,100.0,1.4984018802642822
1041,train,759,100.0,1.4939042329788208
1042,train,760,100.0,1.4847986698150635
1043,train,761,100.0,1.4766196012496948
1044,train,762,100.0,1.4852362871170044
1045,train,763,100.0,1.4798049926757812
1046,train,764,96.875,1.5053609609603882
1047,train,765,100.0,1.4854322671890259
1048,train,766,100.0,1.4742131233215332
1049,train,767,100.0,1.4812276363372803
1050,train,768,98.4375,1.502287745475769
1051,train,769,98.4375,1.4992210865020752
1052,train,770,98.4375,1.5066088438034058
1053,train,771,100.0,1.4830363988876343
1054,train,772,100.0,1.482255458831787
1055,train,773,100.0,1.4809380769729614
1056,train,774,100.0,1.4924100637435913
1057,train,775,100.0,1.4844825267791748
1058,train,776,100.0,1.4911011457443237
1059,train,777,100.0,1.4893169403076172
1060,train,778,100.0,1.4818977117538452
1061,train,779,100.0,1.4787856340408325
1062,train,780,100.0,1.4927136898040771
1063,train,781,100.0,1.481008529663086
1064,train,782,100.0,1.4821648597717285
1065,train,783,98.4375,1.4840977191925049
1066,train,784,100.0,1.4950531721115112
1067,train,785,100.0,1.4792275428771973
1068,train,786,98.4375,1.4851001501083374
1069,train,787,100.0,1.4844133853912354
1070,train,788,100.0,1.49118971824646
1071,train,789,100.0,1.4776679277420044
1072,train,790,100.0,1.485313892364502
1073,train,791,98.4375,1.4942958354949951
1074,train,792,100.0,1.4760006666183472
1075,train,793,100.0,1.49570631980896
1076,train,794,100.0,1.4816774129867554
1077,train,795,98.4375,1.4992653131484985
1078,train,796,98.4375,1.492081642150879
1079,train,797,100.0,1.484400749206543
1080,train,798,98.4375,1.4842233657836914
1081,train,799,100.0,1.4873546361923218
1082,train,800,100.0,1.4767851829528809
1083,train,801,100.0,1.4879399538040161
1084,train,802,100.0,1.4713565111160278
1085,train,803,100.0,1.487947702407837
1086,train,804,100.0,1.4806489944458008
1087,train,805,100.0,1.4877601861953735
1088,train,806,100.0,1.4881832599639893
1089,train,807,100.0,1.4827818870544434
1090,train,808,100.0,1.4878838062286377
1091,train,809,98.4375,1.5084903240203857
1092,train,810,100.0,1.493560791015625
1093,train,811,100.0,1.4772653579711914
1094,train,812,100.0,1.4795620441436768
1095,train,813,100.0,1.4967645406723022
1096,train,814,100.0,1.4915943145751953
1097,train,815,100.0,1.4922373294830322
1098,train,816,100.0,1.4842535257339478
1099,train,817,100.0,1.4814033508300781
1100,train,818,100.0,1.4934916496276855
1101,train,819,100.0,1.475442886352539
1102,train,820,98.4375,1.5045933723449707
1103,train,821,100.0,1.4857994318008423
1104,train,822,100.0,1.4901551008224487
1105,train,823,100.0,1.4868685007095337
1106,train,824,100.0,1.4825308322906494
1107,train,825,98.4375,1.4881857633590698
1108,train,826,100.0,1.4894142150878906
1109,train,827,100.0,1.480520486831665
1110,train,828,100.0,1.481472373008728
1111,train,829,100.0,1.4860384464263916
1112,train,830,100.0,1.4758031368255615
1113,train,831,100.0,1.488721489906311
1114,train,832,100.0,1.4763151407241821
1115,train,833,100.0,1.4880388975143433
1116,train,834,98.4375,1.4937248229980469
1117,train,835,100.0,1.4940017461776733
1118,train,836,100.0,1.4832922220230103
1119,train,837,100.0,1.4844077825546265
1120,train,838,100.0,1.4832923412322998
1121,train,839,98.4375,1.4977892637252808
1122,train,840,100.0,1.4899711608886719
1123,train,841,100.0,1.4861851930618286
1124,train,842,100.0,1.4946091175079346
1125,train,843,100.0,1.481166124343872
1126,train,844,100.0,1.479970097541809
1127,train,845,100.0,1.4811549186706543
1128,train,846,100.0,1.483976125717163
1129,train,847,96.875,1.5122792720794678
1130,train,848,100.0,1.4747823476791382
1131,train,849,100.0,1.480791687965393
1132,train,850,100.0,1.4794435501098633
1133,train,851,100.0,1.4800055027008057
1134,train,852,98.4375,1.4855787754058838
1135,train,853,98.4375,1.4846861362457275
1136,train,854,100.0,1.4849306344985962
1137,train,855,100.0,1.5028443336486816
1138,train,856,100.0,1.4752357006072998
1139,train,857,100.0,1.4874391555786133
1140,train,858,98.4375,1.487373948097229
1141,train,859,100.0,1.4891542196273804
1142,train,860,100.0,1.4755198955535889
1143,train,861,100.0,1.489423394203186
1144,train,862,98.4375,1.491342544555664
1145,train,863,100.0,1.474658727645874
1146,train,864,100.0,1.483784556388855
1147,train,865,98.4375,1.4899020195007324
1148,train,866,100.0,1.4924228191375732
1149,train,867,100.0,1.4803273677825928
1150,train,868,98.4375,1.4915069341659546
1151,train,869,100.0,1.4780948162078857
1152,train,870,100.0,1.4938468933105469
1153,train,871,100.0,1.4921460151672363
1154,train,872,100.0,1.4705859422683716
1155,train,873,98.4375,1.488024353981018
1156,train,874,100.0,1.477007269859314
1157,train,875,100.0,1.4840461015701294
1158,validation,282,100.0,1.4716885089874268
1159,validation,283,100.0,1.4853706359863281
1160,validation,284,100.0,1.492435097694397
1161,validation,285,98.4375,1.4943426847457886
1162,validation,286,100.0,1.4889973402023315
1163,validation,287,100.0,1.4884182214736938
1164,validation,288,100.0,1.4772710800170898
1165,validation,289,100.0,1.477853536605835
1166,validation,290,100.0,1.497016191482544
1167,validation,291,98.4375,1.4950649738311768
1168,validation,292,100.0,1.479168176651001
1169,validation,293,100.0,1.4871854782104492
1170,validation,294,100.0,1.4785505533218384
1171,validation,295,96.875,1.5016684532165527
1172,validation,296,100.0,1.494042992591858
1173,validation,297,98.4375,1.5058166980743408
1174,validation,298,100.0,1.4872291088104248
1175,validation,299,100.0,1.4734845161437988
1176,validation,300,100.0,1.4778145551681519
1177,validation,301,100.0,1.4851508140563965
1178,validation,302,100.0,1.4917525053024292
1179,validation,303,100.0,1.4878042936325073
1180,validation,304,100.0,1.4776184558868408
1181,validation,305,100.0,1.4869325160980225
1182,validation,306,100.0,1.492563247680664
1183,validation,307,100.0,1.4873998165130615
1184,validation,308,100.0,1.47610604763031
1185,validation,309,98.4375,1.4939463138580322
1186,validation,310,100.0,1.4903640747070312
1187,validation,311,100.0,1.4976762533187866
1188,validation,312,100.0,1.4814996719360352
1189,validation,313,100.0,1.4882713556289673
1190,validation,314,98.4375,1.4890555143356323
1191,validation,315,100.0,1.4889296293258667
1192,validation,316,98.4375,1.4873729944229126
1193,validation,317,100.0,1.477410078048706
1194,validation,318,100.0,1.480757713317871
1195,validation,319,98.4375,1.4837697744369507
1196,validation,320,98.4375,1.4939824342727661
1197,validation,321,100.0,1.486325740814209
1198,validation,322,98.4375,1.4989025592803955
1199,validation,323,100.0,1.4787460565567017
1200,validation,324,98.4375,1.4975289106369019
1201,validation,325,98.4375,1.5009355545043945
1202,validation,326,98.4375,1.4944716691970825
1203,validation,327,98.4375,1.492999792098999
1204,validation,328,98.4375,1.5043350458145142
1205,validation,329,98.4375,1.502612590789795
1206,validation,330,100.0,1.481963872909546
1207,validation,331,98.4375,1.4959571361541748
1208,validation,332,100.0,1.4847716093063354
1209,validation,333,98.4375,1.4972264766693115
1210,validation,334,100.0,1.4786791801452637
1211,validation,335,100.0,1.4769049882888794
1212,validation,336,100.0,1.4789392948150635
1213,validation,337,100.0,1.479400634765625
1214,validation,338,100.0,1.4794678688049316
1215,validation,339,100.0,1.4763294458389282
1216,validation,340,100.0,1.4759920835494995
1217,validation,341,100.0,1.4751242399215698
1218,validation,342,100.0,1.4910037517547607
1219,validation,343,100.0,1.4811691045761108
1220,validation,344,100.0,1.478012204170227
1221,validation,345,100.0,1.4839080572128296
1222,validation,346,98.4375,1.4904506206512451
1223,validation,347,98.4375,1.499708652496338
1224,validation,348,100.0,1.473008632659912
1225,validation,349,100.0,1.47683846950531
1226,validation,350,100.0,1.4781681299209595
1227,validation,351,100.0,1.4802299737930298
1228,validation,352,100.0,1.4803524017333984
1229,validation,353,98.4375,1.486011266708374
1230,validation,354,100.0,1.472890853881836
1231,validation,355,98.4375,1.4968945980072021
1232,validation,356,100.0,1.4783692359924316
1233,validation,357,100.0,1.4750890731811523
1234,validation,358,100.0,1.483690619468689
1235,validation,359,100.0,1.4839228391647339
1236,validation,360,100.0,1.4821852445602417
1237,validation,361,98.4375,1.4907350540161133
1238,validation,362,100.0,1.4754189252853394
1239,validation,363,100.0,1.4785186052322388
1240,validation,364,100.0,1.4811371564865112
1241,validation,365,100.0,1.4808944463729858
1242,validation,366,98.4375,1.483957290649414
1243,validation,367,100.0,1.4818549156188965
1244,validation,368,100.0,1.4786828756332397
1245,validation,369,98.4375,1.478919506072998
1246,validation,370,100.0,1.4843337535858154
1247,validation,371,100.0,1.4776121377944946
1248,validation,372,98.4375,1.4788663387298584
1249,validation,373,100.0,1.4828276634216309
1250,validation,374,100.0,1.4730403423309326
1251,validation,375,97.91666666666666,1.4918575286865234
1252,train,876,98.4375,1.48591148853302
1253,train,877,98.4375,1.4844424724578857
1254,train,878,100.0,1.4892306327819824
1255,train,879,100.0,1.4824274778366089
1256,train,880,100.0,1.4833077192306519
1257,train,881,98.4375,1.4953532218933105
1258,train,882,100.0,1.4807095527648926
1259,train,883,100.0,1.4761812686920166
1260,train,884,98.4375,1.49737548828125
1261,train,885,100.0,1.4737086296081543
1262,train,886,100.0,1.4830739498138428
1263,train,887,100.0,1.470956802368164
1264,train,888,100.0,1.482229471206665
1265,train,889,100.0,1.4832605123519897
1266,train,890,100.0,1.4833165407180786
1267,train,891,100.0,1.4783669710159302
1268,train,892,100.0,1.478108286857605
1269,train,893,98.4375,1.4920814037322998
1270,train,894,100.0,1.48158860206604
1271,train,895,98.4375,1.4880874156951904
1272,train,896,100.0,1.4970505237579346
1273,train,897,100.0,1.494971513748169
1274,train,898,100.0,1.4855605363845825
1275,train,899,100.0,1.4806212186813354
1276,train,900,100.0,1.482909917831421
1277,train,901,98.4375,1.496361494064331
1278,train,902,100.0,1.4761598110198975
1279,train,903,98.4375,1.4897751808166504
1280,train,904,100.0,1.4777125120162964
1281,train,905,100.0,1.4870275259017944
1282,train,906,98.4375,1.4899578094482422
1283,train,907,100.0,1.4838833808898926
1284,train,908,100.0,1.4882794618606567
1285,train,909,100.0,1.4831485748291016
1286,train,910,100.0,1.486627459526062
1287,train,911,100.0,1.4774547815322876
1288,train,912,98.4375,1.4825414419174194
1289,train,913,98.4375,1.5037400722503662
1290,train,914,98.4375,1.4851069450378418
1291,train,915,100.0,1.4907697439193726
1292,train,916,100.0,1.47760009765625
1293,train,917,100.0,1.4729708433151245
1294,train,918,98.4375,1.492964744567871
1295,train,919,100.0,1.4738234281539917
1296,train,920,100.0,1.4866684675216675
1297,train,921,100.0,1.4822468757629395
1298,train,922,100.0,1.4711437225341797
1299,train,923,100.0,1.478299856185913
1300,train,924,100.0,1.479592204093933
1301,train,925,100.0,1.478807806968689
1302,train,926,98.4375,1.497921347618103
1303,train,927,100.0,1.4761848449707031
1304,train,928,100.0,1.4764432907104492
1305,train,929,100.0,1.4909868240356445
1306,train,930,100.0,1.476447343826294
1307,train,931,100.0,1.4854696989059448
1308,train,932,98.4375,1.493748426437378
1309,train,933,98.4375,1.485595464706421
1310,train,934,100.0,1.4859678745269775
1311,train,935,100.0,1.4739711284637451
1312,train,936,98.4375,1.488082766532898
1313,train,937,100.0,1.478031039237976
1314,train,938,98.4375,1.4862797260284424
1315,train,939,95.3125,1.5194792747497559
1316,train,940,100.0,1.4760165214538574
1317,train,941,100.0,1.4794533252716064
1318,train,942,100.0,1.4783703088760376
1319,train,943,100.0,1.4805505275726318
1320,train,944,100.0,1.4677878618240356
1321,train,945,100.0,1.4718927145004272
1322,train,946,100.0,1.4729222059249878
1323,train,947,100.0,1.4828132390975952
1324,train,948,100.0,1.468519926071167
1325,train,949,98.4375,1.4831125736236572
1326,train,950,100.0,1.4734156131744385
1327,train,951,100.0,1.4680955410003662
1328,train,952,100.0,1.4775075912475586
1329,train,953,98.4375,1.4865046739578247
1330,train,954,100.0,1.47981595993042
1331,train,955,100.0,1.4810208082199097
1332,train,956,100.0,1.4844186305999756
1333,train,957,100.0,1.4683077335357666
1334,train,958,100.0,1.4775121212005615
1335,train,959,100.0,1.4734071493148804
1336,train,960,100.0,1.4825679063796997
1337,train,961,100.0,1.4839472770690918
1338,train,962,100.0,1.4746217727661133
1339,train,963,98.4375,1.4913808107376099
1340,train,964,100.0,1.4828414916992188
1341,train,965,100.0,1.4893215894699097
1342,train,966,100.0,1.481513500213623
1343,train,967,100.0,1.4879337549209595
1344,train,968,100.0,1.4752639532089233
1345,train,969,100.0,1.4788240194320679
1346,train,970,100.0,1.4689066410064697
1347,train,971,98.4375,1.486857533454895
1348,train,972,98.4375,1.4888564348220825
1349,train,973,100.0,1.484951376914978
1350,train,974,100.0,1.4789360761642456
1351,train,975,100.0,1.4798890352249146
1352,train,976,100.0,1.4860656261444092
1353,train,977,100.0,1.4910811185836792
1354,train,978,98.4375,1.5010274648666382
1355,train,979,98.4375,1.4811469316482544
1356,train,980,100.0,1.478315830230713
1357,train,981,100.0,1.4769259691238403
1358,train,982,100.0,1.4706997871398926
1359,train,983,98.4375,1.4850090742111206
1360,train,984,100.0,1.480618953704834
1361,train,985,100.0,1.4804363250732422
1362,train,986,100.0,1.4728206396102905
1363,train,987,98.4375,1.4910798072814941
1364,train,988,100.0,1.474995732307434
1365,train,989,100.0,1.4763838052749634
1366,train,990,100.0,1.4832522869110107
1367,train,991,100.0,1.4807004928588867
1368,train,992,100.0,1.4750388860702515
1369,train,993,98.4375,1.4843080043792725
1370,train,994,100.0,1.4706356525421143
1371,train,995,100.0,1.4780889749526978
1372,train,996,100.0,1.4770780801773071
1373,train,997,100.0,1.4723645448684692
1374,train,998,100.0,1.4718377590179443
1375,train,999,100.0,1.4721437692642212
1376,train,1000,100.0,1.4759024381637573
1377,train,1001,100.0,1.4824823141098022
1378,train,1002,100.0,1.4775569438934326
1379,train,1003,98.4375,1.5048470497131348
1380,train,1004,100.0,1.4811160564422607
1381,train,1005,100.0,1.476965308189392
1382,train,1006,100.0,1.4746687412261963
1383,train,1007,96.875,1.4986428022384644
1384,train,1008,100.0,1.4708846807479858
1385,train,1009,100.0,1.485998511314392
1386,train,1010,100.0,1.4726805686950684
1387,train,1011,100.0,1.4828356504440308
1388,train,1012,100.0,1.4784996509552002
1389,train,1013,100.0,1.4767954349517822
1390,train,1014,100.0,1.4769424200057983
1391,train,1015,100.0,1.476262092590332
1392,train,1016,100.0,1.4764926433563232
1393,train,1017,100.0,1.472952961921692
1394,train,1018,100.0,1.4688345193862915
1395,train,1019,98.4375,1.4867501258850098
1396,train,1020,100.0,1.4836981296539307
1397,train,1021,96.875,1.4873517751693726
1398,train,1022,98.4375,1.4864870309829712
1399,train,1023,100.0,1.475419044494629
1400,train,1024,98.4375,1.4821341037750244
1401,train,1025,100.0,1.4772824048995972
1402,train,1026,100.0,1.473570704460144
1403,train,1027,100.0,1.4779846668243408
1404,train,1028,100.0,1.474966049194336
1405,train,1029,100.0,1.4717285633087158
1406,train,1030,100.0,1.4719326496124268
1407,train,1031,100.0,1.4768091440200806
1408,train,1032,100.0,1.4843683242797852
1409,train,1033,100.0,1.4744142293930054
1410,train,1034,100.0,1.4836866855621338
1411,train,1035,100.0,1.4727498292922974
1412,train,1036,100.0,1.4740664958953857
1413,train,1037,100.0,1.4725593328475952
1414,train,1038,100.0,1.4692473411560059
1415,train,1039,100.0,1.4838457107543945
1416,train,1040,100.0,1.4825433492660522
