,dataset,type,step,accuracy,loss
986,audio-mnist,cls,493,100.0,0.005260246805846691
987,audio-mnist,ssh,493,100.0,0.0003601179923862219
988,audio-mnist,cls,494,99.21875,0.018796712160110474
989,audio-mnist,ssh,494,100.0,0.0002523358562029898
990,audio-mnist,cls,495,100.0,0.005348287522792816
991,audio-mnist,ssh,495,100.0,0.0005412818863987923
992,audio-mnist,cls,496,100.0,0.0088348388671875
993,audio-mnist,ssh,496,100.0,0.00021686409309040755
994,audio-mnist,cls,497,100.0,0.0027182947378605604
995,audio-mnist,ssh,497,100.0,0.0003942498005926609
996,audio-mnist,cls,498,100.0,0.010984751395881176
997,audio-mnist,ssh,498,100.0,0.00038192817009985447
998,audio-mnist,cls,499,100.0,0.0016778911231085658
999,audio-mnist,ssh,499,100.0,0.00033116358099505305
1000,audio-mnist,cls,500,100.0,0.0028938886243849993
1001,audio-mnist,ssh,500,100.0,0.00035900523653253913
1002,audio-mnist,cls,501,100.0,0.003239454235881567
1003,audio-mnist,ssh,501,100.0,0.0008531149360351264
1004,audio-mnist,cls,502,100.0,0.009079105220735073
1005,audio-mnist,ssh,502,100.0,0.0003109716053586453
1006,audio-mnist,cls,503,100.0,0.006048066075891256
1007,audio-mnist,ssh,503,100.0,0.00031454276177100837
1008,audio-mnist,cls,504,100.0,0.003966463264077902
1009,audio-mnist,ssh,504,100.0,0.0002177436399506405
1010,audio-mnist,cls,505,100.0,0.004285634495317936
1011,audio-mnist,ssh,505,100.0,0.00024345339625142515
1012,audio-mnist,cls,506,100.0,0.008184585720300674
1013,audio-mnist,ssh,506,100.0,0.0005084609147161245
1014,audio-mnist,cls,507,100.0,0.010202690027654171
1015,audio-mnist,ssh,507,100.0,0.00025369494687765837
1016,audio-mnist,cls,508,100.0,0.005812924355268478
1017,audio-mnist,ssh,508,100.0,0.00011219633597647771
1018,audio-mnist,cls,509,100.0,0.0022088384721428156
1019,audio-mnist,ssh,509,100.0,0.00011846902634715661
1020,audio-mnist,cls,510,100.0,0.004183602053672075
1021,audio-mnist,ssh,510,100.0,9.765079448698089e-05
1022,audio-mnist,cls,511,100.0,0.0031966965179890394
1023,audio-mnist,ssh,511,100.0,0.0005757928011007607
1024,audio-mnist,cls,512,100.0,0.0017656033160164952
1025,audio-mnist,ssh,512,100.0,0.00036397503572516143
1026,audio-mnist,cls,513,100.0,0.0016704254085198045
1027,audio-mnist,ssh,513,100.0,0.0002386764535913244
1028,audio-mnist,cls,514,100.0,0.01232596393674612
1029,audio-mnist,ssh,514,100.0,0.00045640693861059844
1030,audio-mnist,cls,515,100.0,0.007717824075371027
1031,audio-mnist,ssh,515,100.0,0.0027749589644372463
1032,audio-mnist,cls,516,100.0,0.0007107986020855606
1033,audio-mnist,ssh,516,100.0,0.00016012898413464427
1034,audio-mnist,cls,517,100.0,0.004691032692790031
1035,audio-mnist,ssh,517,100.0,0.00018887787882704288
1036,audio-mnist,cls,518,100.0,0.005981397815048695
1037,audio-mnist,ssh,518,100.0,0.00011649819498416036
1038,audio-mnist,cls,519,100.0,0.003691253485158086
1039,audio-mnist,ssh,519,100.0,0.00013444150681607425
1040,audio-mnist,cls,520,100.0,0.006412622053176165
1041,audio-mnist,ssh,520,100.0,0.00044572484330274165
1042,audio-mnist,cls,521,100.0,0.0031936054583638906
1043,audio-mnist,ssh,521,100.0,0.0002288748655701056
1044,audio-mnist,cls,522,98.4375,0.03516068309545517
1045,audio-mnist,ssh,522,100.0,0.0003594653098843992
1046,audio-mnist,cls,523,100.0,0.0020722278859466314
1047,audio-mnist,ssh,523,100.0,0.0005486903246492147
1048,audio-mnist,cls,524,100.0,0.007512022275477648
1049,audio-mnist,ssh,524,100.0,0.00015145595534704626
1050,audio-mnist,cls,525,100.0,0.002678571967408061
1051,audio-mnist,ssh,525,100.0,0.00014492865011561662
1052,audio-mnist,cls,526,100.0,0.0016770375659689307
1053,audio-mnist,ssh,526,100.0,0.00012602208880707622
1054,audio-mnist,cls,527,100.0,0.0073812901973724365
1055,audio-mnist,ssh,527,100.0,0.0002168307692045346
1056,audio-mnist,cls,528,100.0,0.00420850096270442
1057,audio-mnist,ssh,528,100.0,0.00032412740984000266
1058,audio-mnist,cls,529,100.0,0.009880738332867622
1059,audio-mnist,ssh,529,100.0,0.0001415162259945646
1060,audio-mnist,cls,530,100.0,0.0037841121666133404
1061,audio-mnist,ssh,530,100.0,0.00017790391575545073
1062,audio-mnist,cls,531,99.21875,0.020472513511776924
1063,audio-mnist,ssh,531,100.0,0.00043176295002922416
1064,audio-mnist,cls,532,100.0,0.0025657217483967543
1065,audio-mnist,ssh,532,100.0,0.00017824518727138638
1066,audio-mnist,cls,533,100.0,0.002736109308898449
1067,audio-mnist,ssh,533,100.0,0.00015970015374477953
1068,audio-mnist,cls,534,100.0,0.0016017856542021036
1069,audio-mnist,ssh,534,100.0,0.0003331066982354969
1070,audio-mnist,cls,535,99.21875,0.0366981141269207
1071,audio-mnist,ssh,535,100.0,0.0003757053054869175
1072,audio-mnist,cls,536,100.0,0.002420177450403571
1073,audio-mnist,ssh,536,100.0,0.0001913452142616734
1074,audio-mnist,cls,537,100.0,0.0022890372201800346
1075,audio-mnist,ssh,537,100.0,0.0005662316689267755
1076,audio-mnist,cls,538,99.21875,0.01815170980989933
1077,audio-mnist,ssh,538,100.0,0.0008471088949590921
1078,audio-mnist,cls,539,100.0,0.006840609945356846
1079,audio-mnist,ssh,539,100.0,0.00019378543947823346
1080,audio-mnist,cls,540,100.0,0.004428056534379721
1081,audio-mnist,ssh,540,100.0,0.0001499408681411296
1082,audio-mnist,cls,541,100.0,0.007667397148907185
1083,audio-mnist,ssh,541,100.0,0.00030367274302989244
1084,audio-mnist,cls,542,99.21875,0.027948696166276932
1085,audio-mnist,ssh,542,100.0,0.00045015275827609
1086,audio-mnist,cls,543,100.0,0.003682973561808467
1087,audio-mnist,ssh,543,100.0,0.0002753145818132907
1088,audio-mnist,cls,544,100.0,0.007217923179268837
1089,audio-mnist,ssh,544,100.0,0.0002526773314457387
1090,audio-mnist,cls,545,100.0,0.024809613823890686
1091,audio-mnist,ssh,545,100.0,0.0002902719716075808
1092,audio-mnist,cls,546,100.0,0.004587114788591862
1093,audio-mnist,ssh,546,100.0,0.0004761221935041249
1094,audio-mnist,cls,547,100.0,0.0023748830426484346
1095,audio-mnist,ssh,547,100.0,0.00011598316632444039
1096,audio-mnist,cls,548,100.0,0.005408365745097399
1097,audio-mnist,ssh,548,100.0,0.00020165240857750177
1098,audio-mnist,cls,549,100.0,0.003635041182860732
1099,audio-mnist,ssh,549,100.0,0.00019327121844980866
1100,audio-mnist,cls,550,100.0,0.003144622780382633
1101,audio-mnist,ssh,550,100.0,0.00018192519200965762
1102,audio-mnist,cls,551,100.0,0.005606289952993393
1103,audio-mnist,ssh,551,100.0,0.0002286970557179302
1104,audio-mnist,cls,552,100.0,0.007546881213784218
1105,audio-mnist,ssh,552,100.0,0.00013718422269448638
1106,audio-mnist,cls,553,100.0,0.004958509933203459
1107,audio-mnist,ssh,553,100.0,0.0003741807595361024
1108,audio-mnist,cls,554,100.0,0.005711996462196112
1109,audio-mnist,ssh,554,100.0,0.0003196393372491002
1110,audio-mnist,cls,555,100.0,0.0039985631592571735
1111,audio-mnist,ssh,555,100.0,0.0001234371738974005
1112,audio-mnist,cls,556,98.4375,0.018259676173329353
1113,audio-mnist,ssh,556,100.0,0.0002636853023432195
1114,audio-mnist,cls,557,100.0,0.004759303759783506
1115,audio-mnist,ssh,557,100.0,0.0001942947128554806
1116,audio-mnist,cls,558,100.0,0.006398336961865425
1117,audio-mnist,ssh,558,100.0,0.00013771207886748016
1118,audio-mnist,cls,559,100.0,0.00805414654314518
1119,audio-mnist,ssh,559,100.0,0.0002589688519947231
1120,audio-mnist,cls,560,100.0,0.004410132300108671
1121,audio-mnist,ssh,560,100.0,0.00028636204660870135
1122,audio-mnist,cls,561,100.0,0.007210080046206713
1123,audio-mnist,ssh,561,100.0,0.00033568229991942644
1124,audio-mnist,cls,562,100.0,0.003276694333180785
1125,audio-mnist,ssh,562,100.0,0.00030803398112766445
1126,audio-mnist,cls,563,100.0,0.011844765394926071
1127,audio-mnist,ssh,563,100.0,0.0002766331599559635
1128,audio-mnist,cls,564,100.0,0.00493735121563077
1129,audio-mnist,ssh,564,100.0,0.00026666803751140833
1130,audio-mnist,cls,565,100.0,0.0029243293683975935
1131,audio-mnist,ssh,565,100.0,0.0004891327116638422
1132,audio-mnist,cls,566,100.0,0.0035697806160897017
1133,audio-mnist,ssh,566,100.0,0.0004379397723823786
1134,audio-mnist,cls,567,100.0,0.0037751838099211454
1135,audio-mnist,ssh,567,100.0,0.00027989494265057147
1136,audio-mnist,cls,568,100.0,0.0033095411490648985
1137,audio-mnist,ssh,568,100.0,0.00041935720946639776
1138,audio-mnist,cls,569,99.21875,0.012617239728569984
1139,audio-mnist,ssh,569,100.0,0.0004060663632117212
1140,audio-mnist,cls,570,100.0,0.0038967113941907883
1141,audio-mnist,ssh,570,100.0,0.00044068763963878155
1142,audio-mnist,cls,571,99.21875,0.011336194351315498
1143,audio-mnist,ssh,571,100.0,0.00048483669525012374
1144,audio-mnist,cls,572,100.0,0.0035629775375127792
1145,audio-mnist,ssh,572,100.0,0.00040334841469302773
1146,audio-mnist,cls,573,100.0,0.005977856460958719
1147,audio-mnist,ssh,573,100.0,0.00044248797348700464
1148,audio-mnist,cls,574,100.0,0.003635076805949211
1149,audio-mnist,ssh,574,100.0,0.0003221401711925864
1150,audio-mnist,cls,575,100.0,0.006574395578354597
1151,audio-mnist,ssh,575,100.0,0.00022827493376098573
1152,audio-mnist,cls,576,99.21875,0.011240024119615555
1153,audio-mnist,ssh,576,100.0,0.0002810047008097172
1154,audio-mnist,cls,577,99.21875,0.013983238488435745
1155,audio-mnist,ssh,577,100.0,0.0020475946366786957
1156,audio-mnist,cls,578,100.0,0.007885764352977276
1157,audio-mnist,ssh,578,100.0,0.0002419383090455085
1158,audio-mnist,cls,579,100.0,0.004993355367332697
1159,audio-mnist,ssh,579,100.0,0.0004781045136041939
1160,audio-mnist,cls,580,100.0,0.002979005454108119
1161,audio-mnist,ssh,580,100.0,0.0002768879057839513
1162,audio-mnist,cls,581,100.0,0.002582633402198553
1163,audio-mnist,ssh,581,100.0,0.0009355030488222837
1164,audio-mnist,cls,582,100.0,0.0030954901594668627
1165,audio-mnist,ssh,582,100.0,0.0002482724958099425
1166,audio-mnist,cls,583,100.0,0.002305478323251009
1167,audio-mnist,ssh,583,100.0,0.000409241154557094
1168,audio-mnist,cls,584,99.21875,0.0473448671400547
1169,audio-mnist,ssh,584,100.0,0.00044514884939417243
1170,audio-mnist,cls,585,100.0,0.002493159146979451
1171,audio-mnist,ssh,585,100.0,0.0010881599737331271
1172,audio-mnist,cls,586,100.0,0.004544014111161232
1173,audio-mnist,ssh,586,100.0,0.0004189985920675099
1174,audio-mnist,cls,587,100.0,0.003379951696842909
1175,audio-mnist,ssh,587,100.0,0.0003331512853037566
1176,audio-mnist,cls,588,100.0,0.013187606818974018
1177,audio-mnist,ssh,588,100.0,0.000379091186914593
1178,audio-mnist,cls,589,100.0,0.004253335762768984
1179,audio-mnist,ssh,589,100.0,0.00023640142171643674
1180,audio-mnist,cls,590,100.0,0.0029616656247526407
1181,audio-mnist,ssh,590,100.0,0.00039117049891501665
1182,audio-mnist,cls,591,100.0,0.0029874807223677635
1183,audio-mnist,ssh,591,100.0,0.0003160488558933139
1184,audio-mnist,cls,592,99.21875,0.01176832988858223
1185,audio-mnist,ssh,592,100.0,0.0005171351367607713
1186,audio-mnist,cls,593,100.0,0.005723800975829363
1187,audio-mnist,ssh,593,100.0,0.00038621522253379226
1188,audio-mnist,cls,594,100.0,0.0017945666331797838
1189,audio-mnist,ssh,594,100.0,0.00025193547480739653
1190,audio-mnist,cls,595,100.0,0.008151881396770477
1191,audio-mnist,ssh,595,100.0,0.0002646312350407243
1192,audio-mnist,cls,596,99.21875,0.011911642737686634
1193,audio-mnist,ssh,596,100.0,0.0002488383324816823
1194,audio-mnist,cls,597,100.0,0.002867065602913499
1195,audio-mnist,ssh,597,100.0,0.0002259258908452466
1196,audio-mnist,cls,598,100.0,0.0038772320840507746
1197,audio-mnist,ssh,598,100.0,0.0002719168260227889
1198,audio-mnist,cls,599,99.21875,0.016441481187939644
1199,audio-mnist,ssh,599,100.0,0.0007062435033731163
1200,audio-mnist,cls,600,100.0,0.002882537664845586
1201,audio-mnist,ssh,600,100.0,0.00017202217713929713
1202,audio-mnist,cls,601,99.21875,0.018313763663172722
1203,audio-mnist,ssh,601,100.0,0.0003322898119222373
1204,audio-mnist,cls,602,100.0,0.009450866840779781
1205,audio-mnist,ssh,602,100.0,0.00018766130961012095
1206,audio-mnist,cls,603,100.0,0.005389953963458538
1207,audio-mnist,ssh,603,100.0,0.0003602289652917534
1208,audio-mnist,cls,604,98.4375,0.020193565636873245
1209,audio-mnist,ssh,604,100.0,0.0003924633201677352
1210,audio-mnist,cls,605,100.0,0.006098705809563398
1211,audio-mnist,ssh,605,100.0,0.0003807576431427151
1212,audio-mnist,cls,606,100.0,0.0028200524393469095
1213,audio-mnist,ssh,606,100.0,0.0004539725778158754
1214,audio-mnist,cls,607,100.0,0.005810558795928955
1215,audio-mnist,ssh,607,100.0,0.00022659171372652054
1216,audio-mnist,cls,608,100.0,0.00609178189188242
1217,audio-mnist,ssh,608,100.0,0.00014006432320456952
1218,audio-mnist,cls,609,100.0,0.008652026765048504
1219,audio-mnist,ssh,609,100.0,0.00023868141579441726
1220,audio-mnist,cls,610,100.0,0.0048704734072089195
1221,audio-mnist,ssh,610,100.0,0.0002622546162456274
1222,audio-mnist,cls,611,100.0,0.010791542008519173
1223,audio-mnist,ssh,611,100.0,0.00024858294636942446
1224,audio-mnist,cls,612,100.0,0.005268218461424112
1225,audio-mnist,ssh,612,100.0,0.0001934634638018906
1226,audio-mnist,cls,613,100.0,0.0047749243676662445
1227,audio-mnist,ssh,613,100.0,0.0001929295831359923
1228,audio-mnist,cls,614,100.0,0.0057680923491716385
1229,audio-mnist,ssh,614,100.0,0.00016250772750936449
1230,audio-mnist,cls,615,100.0,0.006975546013563871
1231,audio-mnist,ssh,615,100.0,0.0001254448579857126
1232,audio-mnist,cls,616,100.0,0.0045083062723279
1233,audio-mnist,ssh,616,100.0,0.00016296956164296716
1234,audio-mnist,cls,617,100.0,0.009296607226133347
1235,audio-mnist,ssh,617,100.0,0.00014106147864367813
1236,audio-mnist,cls,618,100.0,0.007364095654338598
1237,audio-mnist,ssh,618,100.0,0.00039612624095752835
1238,audio-mnist,cls,619,99.21875,0.010216142050921917
1239,audio-mnist,ssh,619,100.0,0.00018160796025767922
1240,audio-mnist,cls,620,100.0,0.005228317808359861
1241,audio-mnist,ssh,620,100.0,0.00018001961871050298
1242,audio-mnist,cls,621,100.0,0.004703951999545097
1243,audio-mnist,ssh,621,100.0,0.00038704086910001934
1244,audio-mnist,cls,622,100.0,0.0035698190331459045
1245,audio-mnist,ssh,622,100.0,0.00016144406981766224
1246,audio-mnist,cls,623,100.0,0.00285154115408659
1247,audio-mnist,ssh,623,100.0,0.00032843530061654747
1248,audio-mnist,cls,624,100.0,0.003333179745823145
1249,audio-mnist,ssh,624,100.0,0.00017281727923545986
1250,audio-mnist,cls,625,100.0,0.006394478492438793
1251,audio-mnist,ssh,625,100.0,0.0011221504537388682
1252,audio-mnist,cls,626,100.0,0.004001445136964321
1253,audio-mnist,ssh,626,100.0,0.000287760078208521
1254,audio-mnist,cls,627,100.0,0.002430079970508814
1255,audio-mnist,ssh,627,100.0,0.00016051455168053508
1256,audio-mnist,cls,628,100.0,0.005821762140840292
1257,audio-mnist,ssh,628,100.0,0.00023202778538689017
1258,audio-mnist,cls,629,99.21875,0.012718327343463898
1259,audio-mnist,ssh,629,100.0,0.0004551164456643164
1260,audio-mnist,cls,630,100.0,0.007016570772975683
1261,audio-mnist,ssh,630,100.0,0.00023040456289891154
1262,audio-mnist,cls,631,100.0,0.003819552483037114
1263,audio-mnist,ssh,631,100.0,0.00018956475832965225
1264,audio-mnist,cls,632,99.21875,0.014804533682763577
1265,audio-mnist,ssh,632,100.0,0.0004489565035328269
1266,audio-mnist,cls,633,100.0,0.002900015562772751
1267,audio-mnist,ssh,633,100.0,0.0002598720311652869
1268,audio-mnist,cls,634,100.0,0.007006494794040918
1269,audio-mnist,ssh,634,100.0,0.00018509342044126242
1270,audio-mnist,cls,635,100.0,0.0022366999182850122
1271,audio-mnist,ssh,635,100.0,0.000265010487055406
1272,audio-mnist,cls,636,100.0,0.0033226143568754196
1273,audio-mnist,ssh,636,100.0,0.0001805507781682536
1274,audio-mnist,cls,637,100.0,0.003886578371748328
1275,audio-mnist,ssh,637,100.0,0.00022053135035093874
1276,audio-mnist,cls,638,100.0,0.003888726932927966
1277,audio-mnist,ssh,638,100.0,0.00021927600027993321
1278,audio-mnist,cls,639,100.0,0.009585094638168812
1279,audio-mnist,ssh,639,100.0,0.0009639600175432861
1280,audio-mnist,cls,640,100.0,0.004939120728522539
1281,audio-mnist,ssh,640,100.0,0.00012743427942041308
1282,audio-mnist,cls,641,100.0,0.002747582970187068
1283,audio-mnist,ssh,641,100.0,0.0001564343401696533
1284,audio-mnist,cls,642,100.0,0.003381656017154455
1285,audio-mnist,ssh,642,100.0,0.0008168081985786557
1286,audio-mnist,cls,643,99.21875,0.0359860435128212
1287,audio-mnist,ssh,643,100.0,0.0002505008305888623
1288,audio-mnist,cls,644,100.0,0.0020825755782425404
1289,audio-mnist,ssh,644,100.0,0.00023151456844061613
1290,audio-mnist,cls,645,99.21875,0.02380477823317051
1291,audio-mnist,ssh,645,100.0,0.00042256774031557143
1292,audio-mnist,cls,646,100.0,0.0032588117755949497
1293,audio-mnist,ssh,646,100.0,0.00023556797532364726
1294,audio-mnist,cls,647,100.0,0.0022116880863904953
1295,audio-mnist,ssh,647,100.0,0.0005630804807879031
1296,audio-mnist,cls,648,100.0,0.005090574733912945
1297,audio-mnist,ssh,648,100.0,0.00023335302830673754
1298,audio-mnist,cls,649,99.21875,0.012325303629040718
1299,audio-mnist,ssh,649,100.0,0.00018107701907865703
1300,audio-mnist,cls,650,100.0,0.0019830968230962753
1301,audio-mnist,ssh,650,100.0,0.00022071669809520245
1302,audio-mnist,cls,651,100.0,0.007713017053902149
1303,audio-mnist,ssh,651,100.0,0.0003329151659272611
1304,audio-mnist,cls,652,100.0,0.0016810682136565447
1305,audio-mnist,ssh,652,100.0,0.00016497897740919143
1306,audio-mnist,cls,653,100.0,0.008319157175719738
1307,audio-mnist,ssh,653,100.0,0.00031097454484552145
1308,audio-mnist,cls,654,100.0,0.01195796113461256
1309,audio-mnist,ssh,654,100.0,0.000595720368437469
1310,audio-mnist,cls,655,99.21875,0.019399341195821762
1311,audio-mnist,ssh,655,100.0,0.0010195552604272962
1312,audio-mnist,cls,656,100.0,0.002420623553916812
1313,audio-mnist,ssh,656,100.0,0.00018627382814884186
1314,audio-mnist,cls,657,100.0,0.0024308597203344107
1315,audio-mnist,ssh,657,100.0,0.0004567236464936286
1316,audio-mnist,cls,658,100.0,0.006759905721992254
1317,audio-mnist,ssh,658,100.0,0.00036010477924719453
1318,audio-mnist,cls,659,100.0,0.0020729005336761475
1319,audio-mnist,ssh,659,100.0,0.00015030463691800833
1320,audio-mnist,cls,660,100.0,0.0023406122345477343
1321,audio-mnist,ssh,660,100.0,0.00024091091472655535
1322,audio-mnist,cls,661,100.0,0.003974348306655884
1323,audio-mnist,ssh,661,100.0,0.0002577765262685716
1324,audio-mnist,cls,662,100.0,0.0018260125070810318
1325,audio-mnist,ssh,662,100.0,0.00020064931595698
1326,audio-mnist,cls,663,100.0,0.004353776574134827
1327,audio-mnist,ssh,663,100.0,0.000548075302504003
1328,audio-mnist,cls,664,100.0,0.007474849931895733
1329,audio-mnist,ssh,664,100.0,0.0003010019427165389
1330,audio-mnist,cls,665,100.0,0.00820953119546175
1331,audio-mnist,ssh,665,100.0,0.00021693318558391184
1332,audio-mnist,cls,666,100.0,0.00902955699712038
1333,audio-mnist,ssh,666,100.0,0.0003220129292458296
1334,audio-mnist,cls,667,100.0,0.004314485006034374
1335,audio-mnist,ssh,667,100.0,0.0003161727508995682
1336,audio-mnist,cls,668,100.0,0.003156968392431736
1337,audio-mnist,ssh,668,100.0,0.00021316598576959223
1338,audio-mnist,cls,669,100.0,0.008547809906303883
1339,audio-mnist,ssh,669,100.0,0.0004366094362922013
1340,audio-mnist,cls,670,100.0,0.00861287023872137
1341,audio-mnist,ssh,670,100.0,0.0006814795196987689
1342,audio-mnist,cls,671,100.0,0.0023828621488064528
1343,audio-mnist,ssh,671,100.0,0.0002735140733420849
1344,audio-mnist,cls,672,100.0,0.0014610373182222247
1345,audio-mnist,ssh,672,100.0,0.0002775529574137181
1346,audio-mnist,cls,673,100.0,0.001745428773574531
1347,audio-mnist,ssh,673,100.0,0.00017489353194832802
1348,audio-mnist,cls,674,100.0,0.002256777137517929
1349,audio-mnist,ssh,674,100.0,0.0002836742205545306
1350,audio-mnist,cls,675,100.0,0.0019570954609662294
1351,audio-mnist,ssh,675,100.0,0.00019438628805801272
1352,audio-mnist,cls,676,100.0,0.0077132126316428185
1353,audio-mnist,ssh,676,100.0,0.00016244783182628453
1354,audio-mnist,cls,677,99.21875,0.01637735590338707
1355,audio-mnist,ssh,677,100.0,0.00024384607968386263
1356,audio-mnist,cls,678,100.0,0.006046186666935682
1357,audio-mnist,ssh,678,100.0,0.00039732721052132547
1358,audio-mnist,cls,679,100.0,0.0035894522443413734
1359,audio-mnist,ssh,679,100.0,0.0009417282999493182
1360,audio-mnist,cls,680,99.21875,0.01521568838506937
1361,audio-mnist,ssh,680,100.0,0.000861751614138484
1362,audio-mnist,cls,681,99.21875,0.021151544526219368
1363,audio-mnist,ssh,681,100.0,0.0001786735374480486
1364,audio-mnist,cls,682,100.0,0.008655034005641937
1365,audio-mnist,ssh,682,100.0,0.00023453844187315553
1366,audio-mnist,cls,683,100.0,0.0035608334001153708
1367,audio-mnist,ssh,683,100.0,0.0004316638223826885
1368,audio-mnist,cls,684,100.0,0.0010754119139164686
1369,audio-mnist,ssh,684,100.0,0.00034621835220605135
1370,audio-mnist,cls,685,100.0,0.002588982693850994
1371,audio-mnist,ssh,685,100.0,0.0003217697376385331
1372,audio-mnist,cls,686,100.0,0.004834265448153019
1373,audio-mnist,ssh,686,100.0,0.00044078711653128266
1374,audio-mnist,cls,687,99.21875,0.011151649057865143
1375,audio-mnist,ssh,687,100.0,0.0003591453714761883
1376,audio-mnist,cls,688,100.0,0.004481342155486345
1377,audio-mnist,ssh,688,100.0,0.00033620643080212176
1378,audio-mnist,cls,689,99.21875,0.014694741927087307
1379,audio-mnist,ssh,689,100.0,0.0007197284721769392
1380,audio-mnist,cls,690,100.0,0.003892424749210477
1381,audio-mnist,ssh,690,100.0,0.00022487316164188087
1382,audio-mnist,cls,691,100.0,0.003737327177077532
1383,audio-mnist,ssh,691,100.0,0.00022889647516421974
1384,audio-mnist,cls,692,100.0,0.004100332036614418
1385,audio-mnist,ssh,692,100.0,0.00020814286835957319
1386,audio-mnist,cls,693,100.0,0.018238089978694916
1387,audio-mnist,ssh,693,100.0,0.00021916715195402503
1388,audio-mnist,cls,694,100.0,0.0028923554345965385
1389,audio-mnist,ssh,694,100.0,0.00020430136646609753
1390,audio-mnist,cls,695,100.0,0.0031301064882427454
1391,audio-mnist,ssh,695,100.0,0.0002632449031807482
1392,audio-mnist,cls,696,99.21875,0.014965858310461044
1393,audio-mnist,ssh,696,100.0,0.00039605103665962815
1394,audio-mnist,cls,697,99.21875,0.010044312104582787
1395,audio-mnist,ssh,697,100.0,0.0002048764145001769
1396,audio-mnist,cls,698,99.21875,0.01305458601564169
1397,audio-mnist,ssh,698,100.0,0.0006506149074994028
1398,audio-mnist,cls,699,99.21875,0.014288699254393578
1399,audio-mnist,ssh,699,100.0,0.0007192767807282507
1400,audio-mnist,cls,700,100.0,0.003925724886357784
1401,audio-mnist,ssh,700,100.0,0.00019199252710677683
1402,audio-mnist,cls,701,100.0,0.00816609151661396
1403,audio-mnist,ssh,701,100.0,0.0007250982453115284
1404,audio-mnist,cls,702,100.0,0.007932605221867561
1405,audio-mnist,ssh,702,100.0,0.0001965926931006834
1406,audio-mnist,cls,703,100.0,0.00734130572527647
1407,audio-mnist,ssh,703,100.0,0.0004043113440275192
1408,audio-mnist,cls,704,99.21875,0.011474741622805595
1409,audio-mnist,ssh,704,100.0,0.0003304241399746388
1410,audio-mnist,cls,705,100.0,0.007603669539093971
1411,audio-mnist,ssh,705,100.0,0.0003280794189777225
1412,audio-mnist,cls,706,100.0,0.006317652761936188
1413,audio-mnist,ssh,706,100.0,0.000334163720253855
1414,audio-mnist,cls,707,100.0,0.004649696871638298
1415,audio-mnist,ssh,707,100.0,0.0003402598376851529
1416,audio-mnist,cls,708,100.0,0.0017922526458278298
1417,audio-mnist,ssh,708,100.0,0.00015425856690853834
1418,audio-mnist,cls,709,99.21875,0.012861481867730618
1419,audio-mnist,ssh,709,100.0,0.0001857349561760202
1420,audio-mnist,cls,710,100.0,0.012490767985582352
1421,audio-mnist,ssh,710,100.0,0.0003295713977422565
1422,audio-mnist,cls,711,100.0,0.009992766194045544
1423,audio-mnist,ssh,711,100.0,0.00019509070261847228
1424,audio-mnist,cls,712,100.0,0.004985165782272816
1425,audio-mnist,ssh,712,100.0,0.00028155455947853625
1426,audio-mnist,cls,713,100.0,0.0015618307515978813
1427,audio-mnist,ssh,713,100.0,0.00017936649965122342
1428,audio-mnist,cls,714,99.21875,0.01616121083498001
1429,audio-mnist,ssh,714,100.0,0.00033611510298214853
1430,audio-mnist,cls,715,100.0,0.0023130704648792744
1431,audio-mnist,ssh,715,100.0,0.0004232384671922773
1432,audio-mnist,cls,716,100.0,0.0063393814489245415
1433,audio-mnist,ssh,716,100.0,0.000180071743670851
1434,audio-mnist,cls,717,100.0,0.0019633928313851357
1435,audio-mnist,ssh,717,100.0,0.00013918711920268834
1436,audio-mnist,cls,718,100.0,0.007859019562602043
1437,audio-mnist,ssh,718,100.0,0.000444419973064214
1438,audio-mnist,cls,719,100.0,0.0027267446275800467
1439,audio-mnist,ssh,719,100.0,0.00026559235993772745
1440,audio-mnist,cls,720,100.0,0.003978251479566097
1441,audio-mnist,ssh,720,100.0,0.00024247389228548855
1442,audio-mnist,cls,721,98.4375,0.02733733505010605
1443,audio-mnist,ssh,721,100.0,0.0002712331188376993
1444,audio-mnist,cls,722,99.21875,0.018719568848609924
1445,audio-mnist,ssh,722,100.0,0.0002381542872171849
1446,audio-mnist,cls,723,100.0,0.003285398706793785
1447,audio-mnist,ssh,723,100.0,0.00025717972312122583
1448,audio-mnist,cls,724,100.0,0.0018660782370716333
1449,audio-mnist,ssh,724,100.0,0.00018585594079922885
1450,audio-mnist,cls,725,100.0,0.003932056482881308
1451,audio-mnist,ssh,725,100.0,0.00021896498219575733
1452,audio-mnist,cls,726,100.0,0.0022359767463058233
1453,audio-mnist,ssh,726,100.0,0.0003372723003849387
1454,audio-mnist,cls,727,99.21875,0.01803707331418991
1455,audio-mnist,ssh,727,100.0,0.0001945366384461522
1456,audio-mnist,cls,728,100.0,0.006423472426831722
1457,audio-mnist,ssh,728,100.0,0.00029950213502161205
1458,audio-mnist,cls,729,100.0,0.004204344470053911
1459,audio-mnist,ssh,729,100.0,0.00039175947313196957
1460,audio-mnist,cls,730,100.0,0.007423355244100094
1461,audio-mnist,ssh,730,100.0,0.00045116152614355087
1462,audio-mnist,cls,731,99.21875,0.014355011284351349
1463,audio-mnist,ssh,731,100.0,0.0004535757761914283
1464,audio-mnist,cls,732,100.0,0.0036035829689353704
