,dataset,type,step,accuracy,loss
1082,audio-mnist,cls,541,100.0,0.008747835643589497
1083,audio-mnist,ssh,541,78.125,0.27200689911842346
1084,audio-mnist,cls,542,100.0,0.004964520689100027
1085,audio-mnist,ssh,542,82.29166666666666,0.25058770179748535
1086,audio-mnist,cls,543,100.0,0.004262054339051247
1087,audio-mnist,ssh,543,89.58333333333334,0.22017037868499756
1088,audio-mnist,cls,544,100.0,0.003854353679344058
1089,audio-mnist,ssh,544,78.125,0.2872748076915741
1090,audio-mnist,cls,545,100.0,0.00930839218199253
1091,audio-mnist,ssh,545,82.29166666666666,0.24114851653575897
1092,audio-mnist,cls,546,100.0,0.006979074329137802
1093,audio-mnist,ssh,546,86.45833333333334,0.2049461007118225
1094,audio-mnist,cls,547,100.0,0.003398127621039748
1095,audio-mnist,ssh,547,80.20833333333334,0.2639162540435791
1096,audio-mnist,cls,548,100.0,0.002827458782121539
1097,audio-mnist,ssh,548,85.41666666666666,0.20850533246994019
1098,audio-mnist,cls,549,100.0,0.0019681022968143225
1099,audio-mnist,ssh,549,84.375,0.24200744926929474
1100,audio-mnist,cls,550,100.0,0.005386351142078638
1101,audio-mnist,ssh,550,86.45833333333334,0.24810142815113068
1102,audio-mnist,cls,551,100.0,0.00440166937187314
1103,audio-mnist,ssh,551,88.54166666666666,0.20731371641159058
1104,audio-mnist,cls,552,100.0,0.003479844657704234
1105,audio-mnist,ssh,552,78.125,0.27719804644584656
1106,audio-mnist,cls,553,100.0,0.006848345976322889
1107,audio-mnist,ssh,553,85.41666666666666,0.26027777791023254
1108,audio-mnist,cls,554,100.0,0.009297145530581474
1109,audio-mnist,ssh,554,85.41666666666666,0.2847471535205841
1110,audio-mnist,cls,555,100.0,0.004150297958403826
1111,audio-mnist,ssh,555,77.08333333333334,0.2869992256164551
1112,audio-mnist,cls,556,98.95833333333334,0.018786782398819923
1113,audio-mnist,ssh,556,77.08333333333334,0.28592491149902344
1114,audio-mnist,cls,557,100.0,0.004334517288953066
1115,audio-mnist,ssh,557,80.20833333333334,0.26752039790153503
1116,audio-mnist,cls,558,100.0,0.0030033367220312357
1117,audio-mnist,ssh,558,89.58333333333334,0.2019818276166916
1118,audio-mnist,cls,559,100.0,0.0028950560372322798
1119,audio-mnist,ssh,559,84.375,0.22442437708377838
1120,audio-mnist,cls,560,100.0,0.005816740915179253
1121,audio-mnist,ssh,560,80.20833333333334,0.2428019642829895
1122,audio-mnist,cls,561,98.95833333333334,0.016024867072701454
1123,audio-mnist,ssh,561,83.33333333333334,0.243461474776268
1124,audio-mnist,cls,562,100.0,0.007047728169709444
1125,audio-mnist,ssh,562,83.33333333333334,0.27681833505630493
1126,audio-mnist,cls,563,100.0,0.005821453873068094
1127,audio-mnist,ssh,563,79.16666666666666,0.26559558510780334
1128,audio-mnist,cls,564,100.0,0.004672791808843613
1129,audio-mnist,ssh,564,84.375,0.24354004859924316
1130,audio-mnist,cls,565,100.0,0.012572895735502243
1131,audio-mnist,ssh,565,82.29166666666666,0.25833818316459656
1132,audio-mnist,cls,566,100.0,0.0042768558487296104
1133,audio-mnist,ssh,566,85.41666666666666,0.22448192536830902
1134,audio-mnist,cls,567,100.0,0.0036160247400403023
1135,audio-mnist,ssh,567,90.625,0.20765553414821625
1136,audio-mnist,cls,568,100.0,0.008889701217412949
1137,audio-mnist,ssh,568,77.08333333333334,0.25725820660591125
1138,audio-mnist,cls,569,100.0,0.004805160220712423
1139,audio-mnist,ssh,569,84.375,0.264558881521225
1140,audio-mnist,cls,570,100.0,0.004578630439937115
1141,audio-mnist,ssh,570,83.33333333333334,0.24585746228694916
1142,audio-mnist,cls,571,100.0,0.006600469816476107
1143,audio-mnist,ssh,571,81.25,0.28701820969581604
1144,audio-mnist,cls,572,100.0,0.002144488273188472
1145,audio-mnist,ssh,572,81.25,0.2559853196144104
1146,audio-mnist,cls,573,100.0,0.006991521921008825
1147,audio-mnist,ssh,573,84.375,0.23817341029644012
1148,audio-mnist,cls,574,100.0,0.011382902972400188
1149,audio-mnist,ssh,574,88.54166666666666,0.22106854617595673
1150,audio-mnist,cls,575,100.0,0.005178185645490885
1151,audio-mnist,ssh,575,82.29166666666666,0.27307388186454773
1152,audio-mnist,cls,576,100.0,0.002459171926602721
1153,audio-mnist,ssh,576,82.29166666666666,0.27707162499427795
1154,audio-mnist,cls,577,100.0,0.008404993452131748
1155,audio-mnist,ssh,577,77.08333333333334,0.32744333148002625
1156,audio-mnist,cls,578,100.0,0.0038588072638958693
1157,audio-mnist,ssh,578,86.45833333333334,0.26012280583381653
1158,audio-mnist,cls,579,100.0,0.004891425836831331
1159,audio-mnist,ssh,579,86.45833333333334,0.21631906926631927
1160,audio-mnist,cls,580,100.0,0.006070593371987343
1161,audio-mnist,ssh,580,81.25,0.26152876019477844
1162,audio-mnist,cls,581,100.0,0.003595825284719467
1163,audio-mnist,ssh,581,78.125,0.30753442645072937
1164,audio-mnist,cls,582,100.0,0.0008622450404800475
1165,audio-mnist,ssh,582,87.5,0.253192275762558
1166,audio-mnist,cls,583,98.95833333333334,0.03398321941494942
1167,audio-mnist,ssh,583,80.20833333333334,0.2559939920902252
1168,audio-mnist,cls,584,100.0,0.0013978745555505157
1169,audio-mnist,ssh,584,81.25,0.28324654698371887
1170,audio-mnist,cls,585,100.0,0.0026554379146546125
1171,audio-mnist,ssh,585,77.08333333333334,0.3004750907421112
1172,audio-mnist,cls,586,100.0,0.003991513978689909
1173,audio-mnist,ssh,586,83.33333333333334,0.27224063873291016
1174,audio-mnist,cls,587,100.0,0.001981745706871152
1175,audio-mnist,ssh,587,85.41666666666666,0.24439869821071625
1176,audio-mnist,cls,588,100.0,0.00377228413708508
1177,audio-mnist,ssh,588,84.375,0.251653790473938
1178,audio-mnist,cls,589,100.0,0.006378696765750647
1179,audio-mnist,ssh,589,83.33333333333334,0.26279017329216003
1180,audio-mnist,cls,590,100.0,0.00706495949998498
1181,audio-mnist,ssh,590,79.16666666666666,0.3502308130264282
1182,audio-mnist,cls,591,100.0,0.0072761899791657925
1183,audio-mnist,ssh,591,82.29166666666666,0.25592944025993347
1184,audio-mnist,cls,592,100.0,0.00507743563503027
1185,audio-mnist,ssh,592,81.25,0.26698771119117737
1186,audio-mnist,cls,593,98.95833333333334,0.01807405799627304
1187,audio-mnist,ssh,593,86.45833333333334,0.26232627034187317
1188,audio-mnist,cls,594,98.95833333333334,0.012341574765741825
1189,audio-mnist,ssh,594,84.375,0.24366559088230133
1190,audio-mnist,cls,595,100.0,0.0011839235667139292
1191,audio-mnist,ssh,595,85.41666666666666,0.24039338529109955
1192,audio-mnist,cls,596,100.0,0.0043498617596924305
1193,audio-mnist,ssh,596,89.58333333333334,0.19061826169490814
1194,audio-mnist,cls,597,98.95833333333334,0.014583136886358261
1195,audio-mnist,ssh,597,83.33333333333334,0.25328168272972107
1196,audio-mnist,cls,598,100.0,0.0038271602243185043
1197,audio-mnist,ssh,598,84.375,0.2422255426645279
1198,audio-mnist,cls,599,100.0,0.010191211476922035
1199,audio-mnist,ssh,599,88.54166666666666,0.1849307417869568
1200,audio-mnist,cls,600,100.0,0.00552376126870513
1201,audio-mnist,ssh,600,83.33333333333334,0.28435757756233215
1202,audio-mnist,cls,601,100.0,0.003981599118560553
1203,audio-mnist,ssh,601,88.54166666666666,0.15221725404262543
1204,audio-mnist,cls,602,100.0,0.008488280698657036
1205,audio-mnist,ssh,602,76.04166666666666,0.343043714761734
1206,audio-mnist,cls,603,100.0,0.0022365751210600138
1207,audio-mnist,ssh,603,77.08333333333334,0.33260905742645264
1208,audio-mnist,cls,604,100.0,0.004384990781545639
1209,audio-mnist,ssh,604,79.16666666666666,0.2813588082790375
1210,audio-mnist,cls,605,98.95833333333334,0.027608722448349
1211,audio-mnist,ssh,605,76.04166666666666,0.3006071150302887
1212,audio-mnist,cls,606,98.95833333333334,0.03748120740056038
1213,audio-mnist,ssh,606,83.33333333333334,0.288370281457901
1214,audio-mnist,cls,607,100.0,0.011266759596765041
1215,audio-mnist,ssh,607,84.375,0.2741977870464325
1216,audio-mnist,cls,608,100.0,0.0030279066413640976
1217,audio-mnist,ssh,608,82.29166666666666,0.2749973237514496
1218,audio-mnist,cls,609,100.0,0.008966789580881596
1219,audio-mnist,ssh,609,82.29166666666666,0.28755345940589905
1220,audio-mnist,cls,610,100.0,0.0020731573458760977
1221,audio-mnist,ssh,610,79.16666666666666,0.2874571681022644
1222,audio-mnist,cls,611,100.0,0.00870704185217619
1223,audio-mnist,ssh,611,73.95833333333334,0.3005993962287903
1224,audio-mnist,cls,612,98.95833333333334,0.0177462175488472
1225,audio-mnist,ssh,612,81.25,0.2713087499141693
1226,audio-mnist,cls,613,100.0,0.017000136896967888
1227,audio-mnist,ssh,613,82.29166666666666,0.3065042793750763
1228,audio-mnist,cls,614,98.95833333333334,0.022869715467095375
1229,audio-mnist,ssh,614,83.33333333333334,0.24399948120117188
1230,audio-mnist,cls,615,100.0,0.0031400711741298437
1231,audio-mnist,ssh,615,91.66666666666666,0.1913110613822937
1232,audio-mnist,cls,616,98.95833333333334,0.02488439716398716
1233,audio-mnist,ssh,616,84.375,0.23158001899719238
1234,audio-mnist,cls,617,100.0,0.004549629054963589
1235,audio-mnist,ssh,617,81.25,0.2826463282108307
1236,audio-mnist,cls,618,100.0,0.002985740080475807
1237,audio-mnist,ssh,618,82.29166666666666,0.28404608368873596
1238,audio-mnist,cls,619,100.0,0.013537229038774967
1239,audio-mnist,ssh,619,87.5,0.20717203617095947
1240,audio-mnist,cls,620,100.0,0.004405622370541096
1241,audio-mnist,ssh,620,82.29166666666666,0.26836928725242615
1242,audio-mnist,cls,621,100.0,0.006944375112652779
1243,audio-mnist,ssh,621,86.45833333333334,0.25912100076675415
1244,audio-mnist,cls,622,100.0,0.003968311008065939
1245,audio-mnist,ssh,622,83.33333333333334,0.2380697876214981
1246,audio-mnist,cls,623,100.0,0.002576444298028946
1247,audio-mnist,ssh,623,87.5,0.21088463068008423
1248,audio-mnist,cls,624,100.0,0.0032732586842030287
1249,audio-mnist,ssh,624,82.29166666666666,0.2524523437023163
1250,audio-mnist,cls,625,100.0,0.011236035265028477
1251,audio-mnist,ssh,625,86.45833333333334,0.23185093700885773
1252,audio-mnist,cls,626,100.0,0.005134464241564274
1253,audio-mnist,ssh,626,84.375,0.19783668220043182
1254,audio-mnist,cls,627,100.0,0.0021140016615390778
1255,audio-mnist,ssh,627,83.33333333333334,0.2637205421924591
1256,audio-mnist,cls,628,100.0,0.00841363612562418
1257,audio-mnist,ssh,628,79.16666666666666,0.2773023545742035
1258,audio-mnist,cls,629,100.0,0.004586021415889263
1259,audio-mnist,ssh,629,82.29166666666666,0.2695252299308777
1260,audio-mnist,cls,630,100.0,0.003380749374628067
1261,audio-mnist,ssh,630,84.375,0.24814628064632416
1262,audio-mnist,cls,631,100.0,0.007337996736168861
1263,audio-mnist,ssh,631,88.54166666666666,0.21497391164302826
1264,audio-mnist,cls,632,100.0,0.002893337979912758
1265,audio-mnist,ssh,632,80.20833333333334,0.27461758255958557
1266,audio-mnist,cls,633,100.0,0.013398873619735241
1267,audio-mnist,ssh,633,80.20833333333334,0.28451982140541077
1268,audio-mnist,cls,634,98.95833333333334,0.022899677976965904
1269,audio-mnist,ssh,634,85.41666666666666,0.19556976854801178
1270,audio-mnist,cls,635,100.0,0.005408240482211113
1271,audio-mnist,ssh,635,86.45833333333334,0.22607481479644775
1272,audio-mnist,cls,636,100.0,0.01068114023655653
1273,audio-mnist,ssh,636,83.33333333333334,0.2884705364704132
1274,audio-mnist,cls,637,100.0,0.0011199979344382882
1275,audio-mnist,ssh,637,83.33333333333334,0.22497253119945526
1276,audio-mnist,cls,638,100.0,0.0038755107671022415
1277,audio-mnist,ssh,638,83.33333333333334,0.27507004141807556
1278,audio-mnist,cls,639,100.0,0.00201239250600338
1279,audio-mnist,ssh,639,76.04166666666666,0.2882958948612213
1280,audio-mnist,cls,640,100.0,0.007957681082189083
1281,audio-mnist,ssh,640,84.375,0.2007267028093338
1282,audio-mnist,cls,641,100.0,0.010473165661096573
1283,audio-mnist,ssh,641,82.29166666666666,0.2393248826265335
1284,audio-mnist,cls,642,100.0,0.008927298709750175
1285,audio-mnist,ssh,642,85.41666666666666,0.21037431061267853
1286,audio-mnist,cls,643,100.0,0.003990225028246641
1287,audio-mnist,ssh,643,83.33333333333334,0.25144654512405396
1288,audio-mnist,cls,644,100.0,0.010000349953770638
1289,audio-mnist,ssh,644,77.08333333333334,0.29074060916900635
1290,audio-mnist,cls,645,100.0,0.002738215262070298
1291,audio-mnist,ssh,645,80.20833333333334,0.2978893518447876
1292,audio-mnist,cls,646,100.0,0.005571294110268354
1293,audio-mnist,ssh,646,82.29166666666666,0.2896672189235687
1294,audio-mnist,cls,647,100.0,0.005939312744885683
1295,audio-mnist,ssh,647,75.0,0.31416788697242737
1296,audio-mnist,cls,648,100.0,0.0062166485004127026
1297,audio-mnist,ssh,648,78.125,0.3463854491710663
1298,audio-mnist,cls,649,98.95833333333334,0.023455461487174034
1299,audio-mnist,ssh,649,82.29166666666666,0.2334049791097641
1300,audio-mnist,cls,650,100.0,0.002079039579257369
1301,audio-mnist,ssh,650,81.25,0.25914502143859863
1302,audio-mnist,cls,651,100.0,0.004346079658716917
1303,audio-mnist,ssh,651,86.45833333333334,0.20504246652126312
1304,audio-mnist,cls,652,100.0,0.006038331892341375
1305,audio-mnist,ssh,652,79.16666666666666,0.27970317006111145
1306,audio-mnist,cls,653,100.0,0.0033910844940692186
1307,audio-mnist,ssh,653,82.29166666666666,0.25604623556137085
1308,audio-mnist,cls,654,100.0,0.00391382584348321
1309,audio-mnist,ssh,654,86.45833333333334,0.24021969735622406
1310,audio-mnist,cls,655,100.0,0.003411582438275218
1311,audio-mnist,ssh,655,83.33333333333334,0.2568494975566864
1312,audio-mnist,cls,656,98.95833333333334,0.05866244435310364
1313,audio-mnist,ssh,656,83.33333333333334,0.24401837587356567
1314,audio-mnist,cls,657,100.0,0.019535528495907784
1315,audio-mnist,ssh,657,78.125,0.28277069330215454
1316,audio-mnist,cls,658,100.0,0.008178121410310268
1317,audio-mnist,ssh,658,81.25,0.2611449658870697
1318,audio-mnist,cls,659,100.0,0.0013368870131671429
1319,audio-mnist,ssh,659,83.33333333333334,0.19330574572086334
1320,audio-mnist,cls,660,100.0,0.005158224608749151
1321,audio-mnist,ssh,660,79.16666666666666,0.26558202505111694
1322,audio-mnist,cls,661,100.0,0.012222666293382645
1323,audio-mnist,ssh,661,84.375,0.21584922075271606
1324,audio-mnist,cls,662,100.0,0.010031710378825665
1325,audio-mnist,ssh,662,84.375,0.27574077248573303
1326,audio-mnist,cls,663,100.0,0.005722116678953171
1327,audio-mnist,ssh,663,77.08333333333334,0.30505406856536865
1328,audio-mnist,cls,664,100.0,0.0016614827327430248
1329,audio-mnist,ssh,664,89.58333333333334,0.19177214801311493
1330,audio-mnist,cls,665,100.0,0.006709922570735216
1331,audio-mnist,ssh,665,82.29166666666666,0.2806124687194824
1332,audio-mnist,cls,666,100.0,0.0016128742136061192
1333,audio-mnist,ssh,666,78.125,0.272082656621933
1334,audio-mnist,cls,667,100.0,0.004280389286577702
1335,audio-mnist,ssh,667,85.41666666666666,0.23173891007900238
1336,audio-mnist,cls,668,100.0,0.00611538952216506
1337,audio-mnist,ssh,668,75.0,0.29931560158729553
1338,audio-mnist,cls,669,98.95833333333334,0.015207406133413315
1339,audio-mnist,ssh,669,86.45833333333334,0.20326559245586395
1340,audio-mnist,cls,670,100.0,0.0033205635845661163
1341,audio-mnist,ssh,670,82.29166666666666,0.24032504856586456
1342,audio-mnist,cls,671,100.0,0.002485506236553192
1343,audio-mnist,ssh,671,77.08333333333334,0.28327450156211853
1344,audio-mnist,cls,672,100.0,0.011516154743731022
1345,audio-mnist,ssh,672,83.33333333333334,0.2716921269893646
1346,audio-mnist,cls,673,100.0,0.003181982086971402
1347,audio-mnist,ssh,673,86.45833333333334,0.23489214479923248
1348,audio-mnist,cls,674,100.0,0.013758249580860138
1349,audio-mnist,ssh,674,83.33333333333334,0.2725198566913605
1350,audio-mnist,cls,675,100.0,0.007572633679956198
1351,audio-mnist,ssh,675,88.54166666666666,0.19582240283489227
1352,audio-mnist,cls,676,100.0,0.0035882063675671816
1353,audio-mnist,ssh,676,84.375,0.20839108526706696
1354,audio-mnist,cls,677,100.0,0.01152686309069395
1355,audio-mnist,ssh,677,78.125,0.280716210603714
1356,audio-mnist,cls,678,100.0,0.004360409919172525
1357,audio-mnist,ssh,678,83.33333333333334,0.24047327041625977
1358,audio-mnist,cls,679,100.0,0.0048583573661744595
1359,audio-mnist,ssh,679,84.375,0.20905935764312744
1360,audio-mnist,cls,680,100.0,0.0020704290363937616
1361,audio-mnist,ssh,680,84.375,0.22986340522766113
1362,audio-mnist,cls,681,100.0,0.0018040681025013328
1363,audio-mnist,ssh,681,81.25,0.2627171277999878
1364,audio-mnist,cls,682,100.0,0.005517706274986267
1365,audio-mnist,ssh,682,91.66666666666666,0.1726256012916565
1366,audio-mnist,cls,683,100.0,0.006378427147865295
1367,audio-mnist,ssh,683,78.125,0.326933354139328
1368,audio-mnist,cls,684,100.0,0.005117901135236025
1369,audio-mnist,ssh,684,90.625,0.17717397212982178
1370,audio-mnist,cls,685,100.0,0.002517347689718008
1371,audio-mnist,ssh,685,82.29166666666666,0.24621397256851196
1372,audio-mnist,cls,686,100.0,0.008592044934630394
1373,audio-mnist,ssh,686,85.41666666666666,0.2580872178077698
1374,audio-mnist,cls,687,100.0,0.006885220762342215
1375,audio-mnist,ssh,687,84.375,0.2392684370279312
1376,audio-mnist,cls,688,100.0,0.004162722732871771
1377,audio-mnist,ssh,688,80.20833333333334,0.27369168400764465
1378,audio-mnist,cls,689,100.0,0.0021027985494583845
1379,audio-mnist,ssh,689,82.29166666666666,0.2708655297756195
1380,audio-mnist,cls,690,100.0,0.0012742343824356794
1381,audio-mnist,ssh,690,78.125,0.2684601843357086
1382,audio-mnist,cls,691,100.0,0.004042470827698708
1383,audio-mnist,ssh,691,85.41666666666666,0.2330247163772583
1384,audio-mnist,cls,692,100.0,0.008679557591676712
1385,audio-mnist,ssh,692,82.29166666666666,0.28640952706336975
1386,audio-mnist,cls,693,98.95833333333334,0.009160966612398624
1387,audio-mnist,ssh,693,80.20833333333334,0.2926580607891083
1388,audio-mnist,cls,694,100.0,0.0011841326486319304
1389,audio-mnist,ssh,694,87.5,0.21128953993320465
1390,audio-mnist,cls,695,100.0,0.0016559016657993197
1391,audio-mnist,ssh,695,82.29166666666666,0.2501285672187805
1392,audio-mnist,cls,696,100.0,0.000690956600010395
1393,audio-mnist,ssh,696,78.125,0.26831838488578796
1394,audio-mnist,cls,697,100.0,0.0015440912684425712
1395,audio-mnist,ssh,697,81.25,0.279946893453598
1396,audio-mnist,cls,698,100.0,0.0026502322871237993
1397,audio-mnist,ssh,698,88.54166666666666,0.2271851748228073
1398,audio-mnist,cls,699,100.0,0.0030727116391062737
1399,audio-mnist,ssh,699,83.33333333333334,0.2741566002368927
1400,audio-mnist,cls,700,100.0,0.0020572480279952288
1401,audio-mnist,ssh,700,84.375,0.2422197312116623
1402,audio-mnist,cls,701,98.95833333333334,0.03380410745739937
1403,audio-mnist,ssh,701,82.29166666666666,0.24745406210422516
1404,audio-mnist,cls,702,100.0,0.006446716841310263
1405,audio-mnist,ssh,702,78.125,0.315971314907074
1406,audio-mnist,cls,703,100.0,0.005027624312788248
1407,audio-mnist,ssh,703,80.20833333333334,0.27768221497535706
1408,audio-mnist,cls,704,98.95833333333334,0.029835686087608337
1409,audio-mnist,ssh,704,84.375,0.25507983565330505
1410,audio-mnist,cls,705,100.0,0.003321458352729678
1411,audio-mnist,ssh,705,80.20833333333334,0.23539583384990692
1412,audio-mnist,cls,706,97.91666666666666,0.025753730908036232
1413,audio-mnist,ssh,706,84.375,0.25683465600013733
1414,audio-mnist,cls,707,100.0,0.0018115793354809284
1415,audio-mnist,ssh,707,84.375,0.2079189568758011
1416,audio-mnist,cls,708,100.0,0.02808695286512375
1417,audio-mnist,ssh,708,86.45833333333334,0.2252812385559082
1418,audio-mnist,cls,709,100.0,0.01576085202395916
1419,audio-mnist,ssh,709,81.25,0.256814569234848
1420,audio-mnist,cls,710,100.0,0.009937559254467487
1421,audio-mnist,ssh,710,86.45833333333334,0.26429203152656555
1422,audio-mnist,cls,711,100.0,0.0057636587880551815
1423,audio-mnist,ssh,711,81.25,0.2790663540363312
1424,audio-mnist,cls,712,100.0,0.0058066267520189285
1425,audio-mnist,ssh,712,87.5,0.2182176113128662
1426,audio-mnist,cls,713,100.0,0.003850779728963971
1427,audio-mnist,ssh,713,81.25,0.3004896342754364
1428,audio-mnist,cls,714,100.0,0.003222627565264702
1429,audio-mnist,ssh,714,87.5,0.22012561559677124
1430,audio-mnist,cls,715,100.0,0.0021725352853536606
1431,audio-mnist,ssh,715,86.45833333333334,0.20286083221435547
1432,audio-mnist,cls,716,100.0,0.007118748500943184
1433,audio-mnist,ssh,716,85.41666666666666,0.23213881254196167
1434,audio-mnist,cls,717,100.0,0.0029293494299054146
1435,audio-mnist,ssh,717,83.33333333333334,0.2554699182510376
1436,audio-mnist,cls,718,98.95833333333334,0.02847421169281006
1437,audio-mnist,ssh,718,92.70833333333334,0.16954036056995392
1438,audio-mnist,cls,719,100.0,0.003047399455681443
1439,audio-mnist,ssh,719,85.41666666666666,0.25473588705062866
1440,audio-mnist,cls,720,100.0,0.00988586712628603
1441,audio-mnist,ssh,720,80.20833333333334,0.27575913071632385
1442,audio-mnist,cls,721,100.0,0.004394355695694685
1443,audio-mnist,ssh,721,86.45833333333334,0.22522060573101044
1444,audio-mnist,cls,722,100.0,0.0028914036229252815
1445,audio-mnist,ssh,722,86.45833333333334,0.2130470722913742
1446,audio-mnist,cls,723,100.0,0.0033919557463377714
1447,audio-mnist,ssh,723,83.33333333333334,0.2977614402770996
1448,audio-mnist,cls,724,100.0,0.002305464120581746
1449,audio-mnist,ssh,724,84.375,0.2000739425420761
1450,audio-mnist,cls,725,98.95833333333334,0.030155671760439873
1451,audio-mnist,ssh,725,82.29166666666666,0.2941479980945587
1452,audio-mnist,cls,726,100.0,0.0072793965227901936
1453,audio-mnist,ssh,726,87.5,0.21184098720550537
1454,audio-mnist,cls,727,100.0,0.0033706033136695623
1455,audio-mnist,ssh,727,83.33333333333334,0.23923294246196747
1456,audio-mnist,cls,728,100.0,0.004318736027926207
1457,audio-mnist,ssh,728,81.25,0.24179327487945557
1458,audio-mnist,cls,729,100.0,0.0035665761679410934
1459,audio-mnist,ssh,729,86.45833333333334,0.21710485219955444
1460,audio-mnist,cls,730,100.0,0.003220002166926861
1461,audio-mnist,ssh,730,84.375,0.2650635540485382
1462,audio-mnist,cls,731,100.0,0.0041188145987689495
1463,audio-mnist,ssh,731,85.41666666666666,0.2350521683692932
1464,audio-mnist,cls,732,100.0,0.002336702076718211
1465,audio-mnist,ssh,732,80.20833333333334,0.27656814455986023
1466,audio-mnist,cls,733,100.0,0.0028415874112397432
1467,audio-mnist,ssh,733,91.66666666666666,0.20289860665798187
1468,audio-mnist,cls,734,100.0,0.0028753133956342936
1469,audio-mnist,ssh,734,82.29166666666666,0.2724834978580475
1470,audio-mnist,cls,735,97.91666666666666,0.02819020114839077
1471,audio-mnist,ssh,735,79.16666666666666,0.28899332880973816
1472,audio-mnist,cls,736,100.0,0.006568373646587133
1473,audio-mnist,ssh,736,79.16666666666666,0.27893170714378357
1474,audio-mnist,cls,737,100.0,0.008341296575963497
1475,audio-mnist,ssh,737,75.0,0.350012868642807
1476,audio-mnist,cls,738,100.0,0.005375457927584648
1477,audio-mnist,ssh,738,77.08333333333334,0.2695954442024231
1478,audio-mnist,cls,739,100.0,0.005722546484321356
1479,audio-mnist,ssh,739,84.375,0.2588047683238983
1480,audio-mnist,cls,740,100.0,0.0037419607397168875
1481,audio-mnist,ssh,740,83.33333333333334,0.2338215559720993
1482,audio-mnist,cls,741,100.0,0.006837095599621534
1483,audio-mnist,ssh,741,85.41666666666666,0.2028411477804184
1484,audio-mnist,cls,742,100.0,0.012194682843983173
1485,audio-mnist,ssh,742,91.66666666666666,0.15564954280853271
1486,audio-mnist,cls,743,100.0,0.003362048417329788
1487,audio-mnist,ssh,743,87.5,0.2091965526342392
1488,audio-mnist,cls,744,100.0,0.005596514325588942
1489,audio-mnist,ssh,744,88.54166666666666,0.18111960589885712
1490,audio-mnist,cls,745,100.0,0.00459711067378521
1491,audio-mnist,ssh,745,82.29166666666666,0.27798283100128174
1492,audio-mnist,cls,746,100.0,0.0023942168336361647
1493,audio-mnist,ssh,746,78.125,0.3291146159172058
1494,audio-mnist,cls,747,98.95833333333334,0.021970853209495544
1495,audio-mnist,ssh,747,86.45833333333334,0.19146716594696045
1496,audio-mnist,cls,748,100.0,0.0030557799618691206
1497,audio-mnist,ssh,748,85.41666666666666,0.2250959426164627
1498,audio-mnist,cls,749,100.0,0.005612865090370178
1499,audio-mnist,ssh,749,84.375,0.2721473276615143
1500,audio-mnist,cls,750,100.0,0.004260029178112745
1501,audio-mnist,ssh,750,85.41666666666666,0.2528131902217865
1502,audio-mnist,cls,751,100.0,0.007256875280290842
1503,audio-mnist,ssh,751,81.25,0.2717888653278351
1504,audio-mnist,cls,752,100.0,0.004711410962045193
1505,audio-mnist,ssh,752,80.20833333333334,0.26321840286254883
1506,audio-mnist,cls,753,100.0,0.0036292795557528734
1507,audio-mnist,ssh,753,82.29166666666666,0.2679528295993805
1508,audio-mnist,cls,754,100.0,0.006107483524829149
1509,audio-mnist,ssh,754,85.41666666666666,0.21384252607822418
1510,audio-mnist,cls,755,100.0,0.011257519014179707
1511,audio-mnist,ssh,755,85.41666666666666,0.17015670239925385
1512,audio-mnist,cls,756,100.0,0.01521873939782381
1513,audio-mnist,ssh,756,79.16666666666666,0.25376924872398376
1514,audio-mnist,cls,757,100.0,0.004015019629150629
1515,audio-mnist,ssh,757,82.29166666666666,0.25199052691459656
1516,audio-mnist,cls,758,100.0,0.0033717770129442215
1517,audio-mnist,ssh,758,83.33333333333334,0.26349684596061707
1518,audio-mnist,cls,759,100.0,0.0022794296965003014
1519,audio-mnist,ssh,759,78.125,0.31673458218574524
1520,audio-mnist,cls,760,98.95833333333334,0.02257128804922104
1521,audio-mnist,ssh,760,88.54166666666666,0.2240765243768692
1522,audio-mnist,cls,761,100.0,0.00492875138297677
1523,audio-mnist,ssh,761,86.45833333333334,0.21373958885669708
1524,audio-mnist,cls,762,100.0,0.006726051215082407
1525,audio-mnist,ssh,762,86.45833333333334,0.2194494754076004
1526,audio-mnist,cls,763,100.0,0.00621434673666954
1527,audio-mnist,ssh,763,88.54166666666666,0.2336779087781906
1528,audio-mnist,cls,764,100.0,0.006636021658778191
1529,audio-mnist,ssh,764,83.33333333333334,0.262722373008728
1530,audio-mnist,cls,765,98.95833333333334,0.022091997787356377
1531,audio-mnist,ssh,765,82.29166666666666,0.24055027961730957
1532,audio-mnist,cls,766,100.0,0.005605853628367186
1533,audio-mnist,ssh,766,78.125,0.29910436272621155
1534,audio-mnist,cls,767,100.0,0.004052302334457636
1535,audio-mnist,ssh,767,84.375,0.2203129678964615
1536,audio-mnist,cls,768,100.0,0.011807902716100216
1537,audio-mnist,ssh,768,84.375,0.21702055633068085
1538,audio-mnist,cls,769,100.0,0.011066790670156479
1539,audio-mnist,ssh,769,86.45833333333334,0.18453310430049896
1540,audio-mnist,cls,770,98.95833333333334,0.023031393066048622
1541,audio-mnist,ssh,770,85.41666666666666,0.21797697246074677
1542,audio-mnist,cls,771,98.95833333333334,0.035878680646419525
1543,audio-mnist,ssh,771,86.45833333333334,0.19344745576381683
1544,audio-mnist,cls,772,100.0,0.002188130747526884
