,type,step,accuracy,loss
722,validation,96,100.0,1.4806272983551025
723,validation,97,100.0,1.4916949272155762
724,validation,98,100.0,1.485382080078125
725,validation,99,98.4375,1.5041759014129639
726,validation,100,100.0,1.4887139797210693
727,validation,101,100.0,1.491443157196045
728,validation,102,98.4375,1.5100109577178955
729,validation,103,98.4375,1.4879820346832275
730,validation,104,98.4375,1.5134763717651367
731,validation,105,100.0,1.484458327293396
732,validation,106,98.4375,1.5038204193115234
733,validation,107,100.0,1.4881629943847656
734,validation,108,100.0,1.5056253671646118
735,validation,109,100.0,1.4920880794525146
736,validation,110,100.0,1.4921259880065918
737,validation,111,100.0,1.4980708360671997
738,validation,112,96.875,1.5316401720046997
739,validation,113,98.4375,1.4968950748443604
740,validation,114,98.4375,1.493333339691162
741,validation,115,100.0,1.4867722988128662
742,validation,116,100.0,1.495683193206787
743,validation,117,100.0,1.4959893226623535
744,validation,118,100.0,1.486106514930725
745,validation,119,100.0,1.4926731586456299
746,validation,120,100.0,1.4835032224655151
747,validation,121,100.0,1.4976446628570557
748,validation,122,100.0,1.5021846294403076
749,validation,123,100.0,1.4986133575439453
750,validation,124,100.0,1.486536979675293
751,validation,125,98.4375,1.5011860132217407
752,validation,126,100.0,1.4809414148330688
753,validation,127,100.0,1.4947270154953003
754,validation,128,100.0,1.486295461654663
755,validation,129,100.0,1.4902701377868652
756,validation,130,100.0,1.488412857055664
757,validation,131,98.4375,1.492537021636963
758,validation,132,98.4375,1.505683422088623
759,validation,133,100.0,1.4886811971664429
760,validation,134,96.875,1.5126715898513794
761,validation,135,95.3125,1.5142738819122314
762,validation,136,100.0,1.487921953201294
763,validation,137,98.4375,1.500022530555725
764,validation,138,100.0,1.5031378269195557
765,validation,139,100.0,1.5004916191101074
766,validation,140,98.4375,1.5052921772003174
767,validation,141,98.4375,1.50038743019104
768,validation,142,100.0,1.4876019954681396
769,validation,143,98.4375,1.5099157094955444
770,validation,144,100.0,1.4871474504470825
771,validation,145,100.0,1.5047608613967896
772,validation,146,100.0,1.490587592124939
773,validation,147,98.4375,1.5022274255752563
774,validation,148,100.0,1.5000865459442139
775,validation,149,100.0,1.4844636917114258
776,validation,150,100.0,1.4923545122146606
777,validation,151,100.0,1.4843412637710571
778,validation,152,100.0,1.500174641609192
779,validation,153,98.4375,1.5092204809188843
780,validation,154,98.4375,1.5057361125946045
781,validation,155,100.0,1.486567497253418
782,validation,156,98.4375,1.5010119676589966
783,validation,157,100.0,1.4920623302459717
784,validation,158,100.0,1.4863234758377075
785,validation,159,98.4375,1.494139313697815
786,validation,160,100.0,1.5180819034576416
787,validation,161,100.0,1.4947454929351807
788,validation,162,100.0,1.485974669456482
789,validation,163,100.0,1.484944224357605
790,validation,164,100.0,1.5039321184158325
791,validation,165,100.0,1.4937255382537842
792,validation,166,100.0,1.4863076210021973
793,validation,167,98.4375,1.5042541027069092
794,validation,168,100.0,1.4883383512496948
795,validation,169,100.0,1.5027235746383667
796,validation,170,98.4375,1.5107501745224
797,validation,171,100.0,1.514966607093811
798,validation,172,98.4375,1.492593765258789
799,validation,173,100.0,1.4902377128601074
800,validation,174,98.4375,1.5039302110671997
801,validation,175,100.0,1.4905743598937988
802,validation,176,100.0,1.4892878532409668
803,validation,177,98.4375,1.5019457340240479
804,validation,178,98.4375,1.4901646375656128
805,validation,179,100.0,1.4910246133804321
806,validation,180,100.0,1.4924815893173218
807,validation,181,100.0,1.5073018074035645
808,validation,182,98.4375,1.4885988235473633
809,validation,183,100.0,1.4979519844055176
810,validation,184,100.0,1.5178279876708984
811,validation,185,98.4375,1.5003026723861694
812,validation,186,100.0,1.5096746683120728
813,validation,187,100.0,1.4941660165786743
814,train,626,100.0,1.4930309057235718
815,train,627,100.0,1.5022215843200684
816,train,628,100.0,1.5041645765304565
817,train,629,98.4375,1.5164968967437744
818,train,630,100.0,1.50809645652771
819,train,631,100.0,1.48954439163208
820,train,632,100.0,1.485430359840393
821,train,633,100.0,1.5204581022262573
822,train,634,98.4375,1.511973261833191
823,train,635,100.0,1.5164742469787598
824,train,636,100.0,1.5122424364089966
825,train,637,100.0,1.5087989568710327
826,train,638,98.4375,1.5139915943145752
827,train,639,98.4375,1.4923295974731445
828,train,640,98.4375,1.4965251684188843
829,train,641,98.4375,1.509372591972351
830,train,642,100.0,1.5005650520324707
831,train,643,96.875,1.5216598510742188
832,train,644,100.0,1.4950966835021973
833,train,645,100.0,1.4968925714492798
834,train,646,96.875,1.5156835317611694
835,train,647,98.4375,1.5385252237319946
836,train,648,100.0,1.516276478767395
837,train,649,98.4375,1.5025444030761719
838,train,650,96.875,1.5066163539886475
839,train,651,100.0,1.5038516521453857
840,train,652,100.0,1.4884958267211914
841,train,653,100.0,1.4852110147476196
842,train,654,100.0,1.5113635063171387
843,train,655,100.0,1.489157795906067
844,train,656,100.0,1.4959524869918823
845,train,657,98.4375,1.5146937370300293
846,train,658,98.4375,1.509034514427185
847,train,659,95.3125,1.5374116897583008
848,train,660,98.4375,1.5063036680221558
849,train,661,100.0,1.5094966888427734
850,train,662,100.0,1.4971256256103516
851,train,663,100.0,1.4898754358291626
852,train,664,98.4375,1.5218079090118408
853,train,665,100.0,1.4871786832809448
854,train,666,100.0,1.5004628896713257
855,train,667,100.0,1.4866046905517578
856,train,668,100.0,1.4998579025268555
857,train,669,98.4375,1.509223222732544
858,train,670,100.0,1.5006517171859741
859,train,671,98.4375,1.5012037754058838
860,train,672,100.0,1.4878101348876953
861,train,673,100.0,1.4889843463897705
862,train,674,100.0,1.4934839010238647
863,train,675,100.0,1.4877840280532837
864,train,676,100.0,1.4833428859710693
865,train,677,98.4375,1.496396541595459
866,train,678,98.4375,1.4982830286026
867,train,679,100.0,1.4940320253372192
868,train,680,98.4375,1.5014790296554565
869,train,681,98.4375,1.4982197284698486
870,train,682,98.4375,1.4967494010925293
871,train,683,100.0,1.5055018663406372
872,train,684,98.4375,1.4924514293670654
873,train,685,98.4375,1.4988776445388794
874,train,686,100.0,1.4857712984085083
875,train,687,100.0,1.490763545036316
876,train,688,100.0,1.490848183631897
877,train,689,100.0,1.4944721460342407
878,train,690,98.4375,1.5040613412857056
879,train,691,98.4375,1.508646845817566
880,train,692,100.0,1.4874629974365234
881,train,693,100.0,1.5044103860855103
882,train,694,100.0,1.4912450313568115
883,train,695,100.0,1.4940356016159058
884,train,696,100.0,1.494582176208496
885,train,697,100.0,1.4856925010681152
886,train,698,100.0,1.4788357019424438
887,train,699,100.0,1.4874221086502075
888,train,700,96.875,1.5249502658843994
889,train,701,100.0,1.5010305643081665
890,train,702,98.4375,1.502153754234314
891,train,703,100.0,1.4758145809173584
892,train,704,100.0,1.4955357313156128
893,train,705,98.4375,1.4979579448699951
894,train,706,100.0,1.4836692810058594
895,train,707,100.0,1.4907965660095215
896,train,708,100.0,1.5126583576202393
897,train,709,100.0,1.497697353363037
898,train,710,98.4375,1.5018986463546753
899,train,711,100.0,1.4906665086746216
900,train,712,98.4375,1.4894304275512695
901,train,713,100.0,1.500017523765564
902,train,714,100.0,1.4835032224655151
903,train,715,100.0,1.4975923299789429
904,train,716,100.0,1.498310923576355
905,train,717,100.0,1.4861921072006226
906,train,718,100.0,1.4882181882858276
907,train,719,100.0,1.486458659172058
908,train,720,100.0,1.4897830486297607
909,train,721,100.0,1.492486596107483
910,train,722,100.0,1.497039556503296
911,train,723,100.0,1.4861176013946533
912,train,724,100.0,1.4843751192092896
913,train,725,100.0,1.4831902980804443
914,train,726,98.4375,1.5049269199371338
915,train,727,98.4375,1.502989411354065
916,train,728,100.0,1.5017969608306885
917,train,729,100.0,1.4818373918533325
918,train,730,98.4375,1.4948734045028687
919,train,731,100.0,1.488255500793457
920,train,732,100.0,1.4959716796875
921,train,733,100.0,1.4887417554855347
922,train,734,100.0,1.4915190935134888
923,train,735,98.4375,1.5033533573150635
924,train,736,98.4375,1.4917168617248535
925,train,737,100.0,1.4926530122756958
926,train,738,100.0,1.4908473491668701
927,train,739,96.875,1.523574948310852
928,train,740,100.0,1.48170006275177
929,train,741,100.0,1.4833588600158691
930,train,742,100.0,1.501105785369873
931,train,743,100.0,1.4968217611312866
932,train,744,100.0,1.499868631362915
933,train,745,100.0,1.4973691701889038
934,train,746,100.0,1.496058702468872
935,train,747,100.0,1.493383765220642
936,train,748,98.4375,1.5085577964782715
937,train,749,100.0,1.4858137369155884
938,train,750,100.0,1.4944287538528442
939,train,751,100.0,1.494634747505188
940,train,752,100.0,1.4911563396453857
941,train,753,98.4375,1.4846642017364502
942,train,754,100.0,1.4823687076568604
943,train,755,100.0,1.4841514825820923
944,train,756,100.0,1.4864596128463745
945,train,757,100.0,1.4839102029800415
946,train,758,100.0,1.485215663909912
947,train,759,100.0,1.4839426279067993
948,train,760,100.0,1.4907164573669434
949,train,761,100.0,1.4886597394943237
950,train,762,98.4375,1.505860447883606
951,train,763,100.0,1.500556230545044
952,train,764,100.0,1.4852663278579712
953,train,765,98.4375,1.4980578422546387
954,train,766,100.0,1.501301646232605
955,train,767,98.4375,1.4890724420547485
956,train,768,100.0,1.4799909591674805
957,train,769,100.0,1.4908777475357056
958,train,770,100.0,1.4960376024246216
959,train,771,100.0,1.4858567714691162
960,train,772,100.0,1.49458909034729
961,train,773,100.0,1.4855759143829346
962,train,774,98.4375,1.507256269454956
963,train,775,100.0,1.495036005973816
964,train,776,100.0,1.4839584827423096
965,train,777,100.0,1.489994764328003
966,train,778,98.4375,1.4897265434265137
967,train,779,98.4375,1.504406452178955
968,train,780,100.0,1.4942148923873901
969,train,781,100.0,1.4933159351348877
970,train,782,98.4375,1.4998719692230225
971,train,783,100.0,1.4997998476028442
972,train,784,100.0,1.4810763597488403
973,train,785,100.0,1.4863804578781128
974,train,786,100.0,1.4857879877090454
975,train,787,98.4375,1.489402413368225
976,train,788,100.0,1.480055332183838
977,train,789,98.4375,1.5029990673065186
978,train,790,100.0,1.4910897016525269
979,train,791,100.0,1.493639349937439
980,train,792,100.0,1.485529899597168
981,train,793,100.0,1.493080496788025
982,train,794,98.4375,1.5166254043579102
983,train,795,100.0,1.4898682832717896
984,train,796,100.0,1.4843226671218872
985,train,797,98.4375,1.502769947052002
986,train,798,98.4375,1.506475567817688
987,train,799,98.4375,1.5120598077774048
988,train,800,98.4375,1.4934356212615967
989,train,801,100.0,1.4879940748214722
990,train,802,100.0,1.4900548458099365
991,train,803,100.0,1.4873329401016235
992,train,804,98.4375,1.4954267740249634
993,train,805,96.875,1.50967276096344
994,train,806,98.4375,1.4883378744125366
995,train,807,100.0,1.4819954633712769
996,train,808,100.0,1.4904125928878784
997,train,809,100.0,1.4865381717681885
998,train,810,100.0,1.4847571849822998
999,train,811,100.0,1.474257230758667
1000,train,812,100.0,1.4881242513656616
1001,train,813,96.875,1.5061323642730713
1002,train,814,100.0,1.495133876800537
1003,train,815,100.0,1.4895179271697998
1004,train,816,98.4375,1.4972840547561646
1005,train,817,98.4375,1.5008463859558105
1006,train,818,100.0,1.4834009408950806
1007,train,819,98.4375,1.493514895439148
1008,train,820,100.0,1.4856858253479004
1009,train,821,98.4375,1.4905705451965332
1010,train,822,100.0,1.4846490621566772
1011,train,823,100.0,1.4937177896499634
1012,train,824,98.4375,1.4914337396621704
1013,train,825,98.4375,1.5011781454086304
1014,train,826,96.875,1.504468560218811
1015,train,827,100.0,1.474746823310852
1016,train,828,98.4375,1.4854199886322021
1017,train,829,100.0,1.4864753484725952
1018,train,830,100.0,1.4811086654663086
1019,train,831,100.0,1.4931799173355103
1020,train,832,100.0,1.4884194135665894
1021,train,833,100.0,1.4800747632980347
1022,train,834,100.0,1.4777973890304565
1023,train,835,98.4375,1.4959721565246582
1024,train,836,100.0,1.4984464645385742
1025,train,837,98.4375,1.4868110418319702
1026,train,838,98.4375,1.501094937324524
1027,train,839,98.4375,1.4901714324951172
1028,train,840,98.4375,1.4985110759735107
1029,train,841,100.0,1.4896879196166992
1030,train,842,100.0,1.4907807111740112
1031,train,843,100.0,1.4913825988769531
1032,train,844,100.0,1.4996395111083984
1033,train,845,98.4375,1.496175765991211
1034,train,846,98.4375,1.5117559432983398
1035,train,847,100.0,1.4779828786849976
1036,train,848,100.0,1.4768575429916382
1037,train,849,100.0,1.5031535625457764
1038,train,850,100.0,1.4787713289260864
1039,train,851,100.0,1.4802476167678833
1040,train,852,98.4375,1.4891901016235352
1041,train,853,100.0,1.4854825735092163
1042,train,854,96.875,1.4938770532608032
1043,train,855,100.0,1.4740926027297974
1044,train,856,100.0,1.478752613067627
1045,train,857,100.0,1.4836252927780151
1046,train,858,98.4375,1.4889602661132812
1047,train,859,100.0,1.4950026273727417
1048,train,860,100.0,1.4847190380096436
1049,train,861,100.0,1.4904052019119263
1050,train,862,100.0,1.4856256246566772
1051,train,863,100.0,1.4776194095611572
1052,train,864,100.0,1.4793000221252441
1053,train,865,100.0,1.4765585660934448
1054,train,866,100.0,1.4942498207092285
1055,train,867,98.4375,1.4902000427246094
1056,train,868,100.0,1.486189365386963
1057,train,869,98.4375,1.486659049987793
1058,train,870,100.0,1.4941009283065796
1059,train,871,100.0,1.48060142993927
1060,train,872,100.0,1.4726518392562866
1061,train,873,100.0,1.4823195934295654
1062,train,874,100.0,1.4781630039215088
1063,train,875,98.4375,1.498570442199707
1064,train,876,98.4375,1.500492811203003
1065,train,877,100.0,1.4825307130813599
1066,train,878,100.0,1.4767123460769653
1067,train,879,98.4375,1.4900599718093872
1068,train,880,100.0,1.4751073122024536
1069,train,881,100.0,1.4953595399856567
1070,train,882,100.0,1.4744791984558105
1071,train,883,100.0,1.474703073501587
1072,train,884,100.0,1.4877852201461792
1073,train,885,98.4375,1.4814672470092773
1074,train,886,100.0,1.4825479984283447
1075,train,887,98.4375,1.4909543991088867
1076,train,888,96.875,1.5047720670700073
1077,train,889,100.0,1.4899766445159912
1078,train,890,100.0,1.484973669052124
1079,train,891,98.4375,1.4810936450958252
1080,train,892,100.0,1.4921931028366089
1081,train,893,100.0,1.4823825359344482
1082,train,894,100.0,1.4837677478790283
1083,train,895,98.4375,1.4881573915481567
1084,train,896,98.4375,1.4936158657073975
1085,train,897,96.875,1.5038169622421265
1086,train,898,100.0,1.4898189306259155
1087,train,899,98.4375,1.4887211322784424
1088,train,900,100.0,1.4807333946228027
1089,train,901,100.0,1.4886188507080078
1090,train,902,100.0,1.480180025100708
1091,train,903,100.0,1.4872750043869019
1092,train,904,98.4375,1.4938616752624512
1093,train,905,100.0,1.4917607307434082
1094,train,906,100.0,1.475358247756958
1095,train,907,100.0,1.479779601097107
1096,train,908,98.4375,1.492539882659912
1097,train,909,100.0,1.492147445678711
1098,train,910,100.0,1.482435703277588
1099,train,911,100.0,1.474911093711853
1100,train,912,98.4375,1.5045772790908813
1101,train,913,98.4375,1.4840489625930786
1102,train,914,100.0,1.4830963611602783
1103,train,915,96.875,1.5095958709716797
1104,train,916,98.4375,1.4887933731079102
1105,train,917,100.0,1.4707704782485962
1106,train,918,98.4375,1.485520362854004
1107,train,919,100.0,1.4856500625610352
1108,train,920,100.0,1.4905731678009033
1109,train,921,98.4375,1.4980669021606445
1110,train,922,100.0,1.4809707403182983
1111,train,923,100.0,1.4858230352401733
1112,train,924,100.0,1.4760453701019287
1113,train,925,100.0,1.4814382791519165
1114,train,926,98.4375,1.4894845485687256
1115,train,927,100.0,1.4859490394592285
1116,train,928,100.0,1.502223253250122
1117,train,929,100.0,1.4744048118591309
1118,train,930,100.0,1.4784464836120605
1119,train,931,98.4375,1.493363857269287
1120,train,932,100.0,1.481560468673706
1121,train,933,98.4375,1.4886211156845093
1122,train,934,100.0,1.4844733476638794
1123,train,935,100.0,1.4803664684295654
1124,train,936,100.0,1.4802871942520142
1125,train,937,100.0,1.4770357608795166
1126,train,938,100.0,1.4933770895004272
1127,validation,188,98.4375,1.4948784112930298
1128,validation,189,100.0,1.474923849105835
1129,validation,190,100.0,1.479646921157837
1130,validation,191,100.0,1.4762170314788818
1131,validation,192,100.0,1.4838759899139404
1132,validation,193,98.4375,1.4951939582824707
1133,validation,194,100.0,1.4798297882080078
1134,validation,195,100.0,1.4752708673477173
1135,validation,196,98.4375,1.4941623210906982
1136,validation,197,100.0,1.479626178741455
1137,validation,198,98.4375,1.4925894737243652
1138,validation,199,100.0,1.4752877950668335
1139,validation,200,100.0,1.4914724826812744
1140,validation,201,100.0,1.475845217704773
1141,validation,202,98.4375,1.496370553970337
1142,validation,203,100.0,1.484460711479187
1143,validation,204,100.0,1.4810872077941895
1144,validation,205,100.0,1.4768404960632324
1145,validation,206,100.0,1.5058374404907227
1146,validation,207,100.0,1.4852252006530762
1147,validation,208,100.0,1.4858472347259521
1148,validation,209,100.0,1.4751577377319336
1149,validation,210,100.0,1.482142686843872
1150,validation,211,100.0,1.4779313802719116
1151,validation,212,100.0,1.481431007385254
1152,validation,213,100.0,1.4726965427398682
1153,validation,214,100.0,1.4767518043518066
1154,validation,215,100.0,1.4774330854415894
1155,validation,216,100.0,1.4874759912490845
1156,validation,217,100.0,1.4811086654663086
1157,validation,218,100.0,1.4811776876449585
1158,validation,219,98.4375,1.4862643480300903
1159,validation,220,100.0,1.4770715236663818
1160,validation,221,100.0,1.4781299829483032
1161,validation,222,100.0,1.480615496635437
1162,validation,223,100.0,1.4750781059265137
1163,validation,224,100.0,1.4748817682266235
1164,validation,225,100.0,1.4723578691482544
1165,validation,226,96.875,1.496724009513855
1166,validation,227,100.0,1.4771506786346436
1167,validation,228,100.0,1.4867427349090576
1168,validation,229,98.4375,1.498000144958496
1169,validation,230,100.0,1.4790352582931519
1170,validation,231,100.0,1.4800128936767578
1171,validation,232,100.0,1.4875128269195557
1172,validation,233,100.0,1.4794381856918335
1173,validation,234,100.0,1.4853770732879639
1174,validation,235,98.4375,1.4886150360107422
1175,validation,236,100.0,1.4789842367172241
1176,validation,237,98.4375,1.4912192821502686
1177,validation,238,100.0,1.475946307182312
1178,validation,239,100.0,1.4882361888885498
1179,validation,240,100.0,1.4839500188827515
1180,validation,241,100.0,1.4824683666229248
1181,validation,242,100.0,1.4848859310150146
1182,validation,243,100.0,1.4716858863830566
1183,validation,244,100.0,1.4817233085632324
1184,validation,245,100.0,1.4738773107528687
1185,validation,246,100.0,1.4801753759384155
1186,validation,247,100.0,1.4819453954696655
1187,validation,248,100.0,1.4873268604278564
1188,validation,249,100.0,1.480672001838684
1189,validation,250,98.4375,1.484710931777954
1190,validation,251,100.0,1.4800974130630493
1191,validation,252,98.4375,1.486364483833313
1192,validation,253,96.875,1.499734878540039
1193,validation,254,100.0,1.4861887693405151
1194,validation,255,100.0,1.4719560146331787
1195,validation,256,100.0,1.4765342473983765
1196,validation,257,100.0,1.476731538772583
1197,validation,258,100.0,1.4960792064666748
1198,validation,259,100.0,1.4763275384902954
1199,validation,260,100.0,1.476851463317871
1200,validation,261,98.4375,1.494605541229248
1201,validation,262,100.0,1.4763189554214478
1202,validation,263,100.0,1.4827009439468384
1203,validation,264,98.4375,1.4915403127670288
1204,validation,265,100.0,1.4887325763702393
1205,validation,266,100.0,1.4777321815490723
1206,validation,267,100.0,1.4762985706329346
1207,validation,268,100.0,1.4870165586471558
1208,validation,269,100.0,1.4813801050186157
1209,validation,270,100.0,1.481026291847229
1210,validation,271,100.0,1.4808980226516724
1211,validation,272,100.0,1.4756386280059814
1212,validation,273,100.0,1.4816608428955078
1213,validation,274,100.0,1.4751615524291992
1214,validation,275,100.0,1.4844043254852295
1215,validation,276,100.0,1.4741623401641846
1216,validation,277,100.0,1.4810515642166138
1217,validation,278,98.4375,1.4984155893325806
1218,validation,279,98.4375,1.4924253225326538
1219,validation,280,100.0,1.4749616384506226
1220,validation,281,100.0,1.4812968969345093
1221,train,939,100.0,1.4828824996948242
1222,train,940,100.0,1.4832797050476074
1223,train,941,100.0,1.4732880592346191
1224,train,942,100.0,1.4848371744155884
1225,train,943,100.0,1.4747369289398193
1226,train,944,100.0,1.470398187637329
1227,train,945,98.4375,1.4875770807266235
1228,train,946,98.4375,1.4887882471084595
1229,train,947,100.0,1.4817208051681519
1230,train,948,100.0,1.4756584167480469
1231,train,949,100.0,1.490664005279541
1232,train,950,96.875,1.5058945417404175
1233,train,951,100.0,1.490280270576477
1234,train,952,100.0,1.4752196073532104
1235,train,953,100.0,1.4745278358459473
1236,train,954,100.0,1.4819735288619995
1237,train,955,100.0,1.4946463108062744
1238,train,956,100.0,1.4819000959396362
1239,train,957,100.0,1.4830145835876465
1240,train,958,100.0,1.480302095413208
1241,train,959,100.0,1.482692003250122
1242,train,960,98.4375,1.485326886177063
1243,train,961,98.4375,1.5031133890151978
1244,train,962,100.0,1.471601963043213
1245,train,963,96.875,1.4977824687957764
1246,train,964,100.0,1.4767074584960938
1247,train,965,100.0,1.4773881435394287
1248,train,966,98.4375,1.485302448272705
1249,train,967,100.0,1.4758732318878174
1250,train,968,100.0,1.4907580614089966
1251,train,969,100.0,1.4799646139144897
1252,train,970,98.4375,1.4876177310943604
1253,train,971,100.0,1.4797706604003906
1254,train,972,100.0,1.4757806062698364
1255,train,973,100.0,1.4776084423065186
1256,train,974,100.0,1.4803727865219116
1257,train,975,100.0,1.472208857536316
1258,train,976,100.0,1.4788843393325806
1259,train,977,100.0,1.4810340404510498
1260,train,978,100.0,1.4742321968078613
1261,train,979,100.0,1.49018132686615
1262,train,980,100.0,1.4796297550201416
1263,train,981,100.0,1.4714617729187012
1264,train,982,100.0,1.4724133014678955
1265,train,983,98.4375,1.4753409624099731
1266,train,984,98.4375,1.4821865558624268
1267,train,985,98.4375,1.4896899461746216
1268,train,986,100.0,1.4833011627197266
1269,train,987,98.4375,1.489282250404358
1270,train,988,100.0,1.4731452465057373
1271,train,989,100.0,1.4844428300857544
1272,train,990,100.0,1.4875613451004028
1273,train,991,100.0,1.4842196702957153
1274,train,992,100.0,1.4749995470046997
1275,train,993,100.0,1.4868972301483154
1276,train,994,100.0,1.4867572784423828
1277,train,995,100.0,1.4724986553192139
1278,train,996,100.0,1.4741495847702026
1279,train,997,100.0,1.492283821105957
1280,train,998,100.0,1.4724916219711304
1281,train,999,100.0,1.4894508123397827
1282,train,1000,98.4375,1.4870797395706177
1283,train,1001,100.0,1.4738231897354126
1284,train,1002,100.0,1.4733415842056274
1285,train,1003,100.0,1.475057601928711
1286,train,1004,100.0,1.476630449295044
1287,train,1005,100.0,1.4732192754745483
1288,train,1006,98.4375,1.4920485019683838
1289,train,1007,100.0,1.482717514038086
1290,train,1008,98.4375,1.491011142730713
1291,train,1009,100.0,1.4759494066238403
1292,train,1010,100.0,1.4849059581756592
1293,train,1011,100.0,1.483485460281372
1294,train,1012,98.4375,1.4820961952209473
1295,train,1013,100.0,1.4771995544433594
1296,train,1014,100.0,1.4812324047088623
1297,train,1015,100.0,1.4786653518676758
1298,train,1016,100.0,1.472274899482727
1299,train,1017,98.4375,1.4817191362380981
1300,train,1018,98.4375,1.4869773387908936
1301,train,1019,100.0,1.481679081916809
1302,train,1020,100.0,1.480342984199524
1303,train,1021,100.0,1.4847687482833862
1304,train,1022,98.4375,1.4869476556777954
1305,train,1023,98.4375,1.4763981103897095
1306,train,1024,100.0,1.4754477739334106
1307,train,1025,100.0,1.4747233390808105
1308,train,1026,100.0,1.4705522060394287
1309,train,1027,98.4375,1.487629771232605
1310,train,1028,98.4375,1.5021001100540161
1311,train,1029,100.0,1.4786075353622437
1312,train,1030,100.0,1.4787462949752808
1313,train,1031,100.0,1.4747748374938965
1314,train,1032,100.0,1.4762232303619385
1315,train,1033,100.0,1.4767673015594482
1316,train,1034,100.0,1.4846104383468628
1317,train,1035,100.0,1.487572431564331
1318,train,1036,100.0,1.4792031049728394
1319,train,1037,100.0,1.4748849868774414
1320,train,1038,98.4375,1.4983187913894653
1321,train,1039,100.0,1.4733885526657104
1322,train,1040,100.0,1.4792766571044922
1323,train,1041,100.0,1.4809401035308838
1324,train,1042,100.0,1.4867182970046997
1325,train,1043,100.0,1.4825190305709839
1326,train,1044,100.0,1.4734172821044922
1327,train,1045,100.0,1.4764660596847534
1328,train,1046,100.0,1.4740012884140015
1329,train,1047,100.0,1.468030571937561
1330,train,1048,100.0,1.4760527610778809
1331,train,1049,100.0,1.4773648977279663
1332,train,1050,96.875,1.4973613023757935
1333,train,1051,98.4375,1.4904381036758423
1334,train,1052,100.0,1.492566704750061
1335,train,1053,100.0,1.4878946542739868
1336,train,1054,100.0,1.4719806909561157
1337,train,1055,100.0,1.482369065284729
1338,train,1056,100.0,1.481858253479004
1339,train,1057,98.4375,1.5117543935775757
1340,train,1058,100.0,1.473017692565918
1341,train,1059,98.4375,1.5095555782318115
1342,train,1060,100.0,1.471526861190796
1343,train,1061,98.4375,1.4944415092468262
1344,train,1062,98.4375,1.485410213470459
1345,train,1063,100.0,1.4759005308151245
1346,train,1064,100.0,1.4806582927703857
1347,train,1065,98.4375,1.4895282983779907
1348,train,1066,98.4375,1.4846751689910889
1349,train,1067,100.0,1.476571798324585
1350,train,1068,100.0,1.4899482727050781
1351,train,1069,100.0,1.4763416051864624
1352,train,1070,100.0,1.470582365989685
1353,train,1071,100.0,1.478363037109375
1354,train,1072,100.0,1.4805933237075806
1355,train,1073,98.4375,1.480070948600769
1356,train,1074,100.0,1.4680545330047607
1357,train,1075,100.0,1.4920542240142822
1358,train,1076,100.0,1.4819519519805908
1359,train,1077,100.0,1.4767729043960571
1360,train,1078,100.0,1.4713466167449951
1361,train,1079,100.0,1.4901546239852905
1362,train,1080,98.4375,1.4916470050811768
1363,train,1081,100.0,1.4885475635528564
1364,train,1082,100.0,1.4754999876022339
1365,train,1083,100.0,1.47748601436615
1366,train,1084,100.0,1.4802765846252441
1367,train,1085,100.0,1.473080039024353
1368,train,1086,100.0,1.482866644859314
1369,train,1087,100.0,1.472962498664856
1370,train,1088,98.4375,1.5045403242111206
1371,train,1089,100.0,1.4950103759765625
1372,train,1090,100.0,1.478849172592163
1373,train,1091,100.0,1.4775761365890503
1374,train,1092,100.0,1.4774161577224731
1375,train,1093,100.0,1.4797563552856445
1376,train,1094,100.0,1.4714686870574951
1377,train,1095,98.4375,1.4939942359924316
1378,train,1096,98.4375,1.4912809133529663
1379,train,1097,98.4375,1.485872507095337
1380,train,1098,100.0,1.487635612487793
1381,train,1099,100.0,1.4730969667434692
1382,train,1100,100.0,1.4843790531158447
1383,train,1101,100.0,1.4703770875930786
1384,train,1102,98.4375,1.4796780347824097
1385,train,1103,100.0,1.4707427024841309
1386,train,1104,100.0,1.4896738529205322
1387,train,1105,100.0,1.4785714149475098
1388,train,1106,96.875,1.5094480514526367
1389,train,1107,100.0,1.4789191484451294
1390,train,1108,100.0,1.4704442024230957
1391,train,1109,100.0,1.4837788343429565
1392,train,1110,100.0,1.4731086492538452
1393,train,1111,100.0,1.4783520698547363
1394,train,1112,100.0,1.4766411781311035
1395,train,1113,100.0,1.4687116146087646
1396,train,1114,100.0,1.477852463722229
1397,train,1115,100.0,1.4752548933029175
1398,train,1116,100.0,1.4703534841537476
1399,train,1117,100.0,1.4765249490737915
1400,train,1118,100.0,1.4742850065231323
1401,train,1119,100.0,1.4744644165039062
1402,train,1120,100.0,1.475766897201538
1403,train,1121,100.0,1.4671273231506348
1404,train,1122,100.0,1.4710869789123535
1405,train,1123,100.0,1.4857598543167114
1406,train,1124,100.0,1.4723258018493652
1407,train,1125,98.4375,1.486688256263733
1408,train,1126,100.0,1.47422456741333
1409,train,1127,100.0,1.4717423915863037
1410,train,1128,100.0,1.4735101461410522
1411,train,1129,100.0,1.480850338935852
1412,train,1130,100.0,1.484641671180725
1413,train,1131,100.0,1.4753435850143433
1414,train,1132,100.0,1.470220685005188
1415,train,1133,100.0,1.4680027961730957
1416,train,1134,100.0,1.4665240049362183
1417,train,1135,100.0,1.4677166938781738
1418,train,1136,100.0,1.485069990158081
